Date,Close,Google_trends
2020/11/27,17076.84202,30.06666667
2020/11/26,17072.81034,29.83333333
2020/11/25,18770.2021,29.6
2020/11/24,19121.51141,29.36666667
2020/11/23,18374.45258,29.13333333
2020/11/22,18413.52697,28.9
2020/11/21,18709.05738,28.66666667
2020/11/20,18641.28503,28.43333333
2020/11/19,17806.27692,28.2
2020/11/18,17827.83915,27.96666667
2020/11/17,17683.75928,27.73333333
2020/11/16,16725.11073,27.5
2020/11/15,15961.34579,27.26666667
2020/11/14,16083.58805,27.03333333
2020/11/13,16316.13726,26.8
2020/11/12,16279.27054,26.56666667
2020/11/11,15687.48025,26.33333333
2020/11/10,15280.16349,26.1
2020/11/9,15326.15685,25.86666667
2020/11/8,15499.08129,25.63333333
2020/11/7,14821.98325,25.4
2020/11/6,15547.05255,25.16666667
2020/11/5,15558.52541,24.93333333
2020/11/4,14132.96094,24.7
2020/11/3,13973.24888,24.46666667
2020/11/2,13576.96848,24.23333333
2020/11/1,13735.00686,24
2020/10/31,13795.52655,23.70967742
2020/10/30,13568.83725,23.41935484
2020/10/29,13443.53152,23.12903226
2020/10/28,13275.48126,22.83870968
2020/10/27,13651.54051,22.5483871
2020/10/26,13065.53603,22.25806452
2020/10/25,13020.81172,21.96774194
2020/10/24,13117.17473,21.67741935
2020/10/23,12929.02218,21.38709677
2020/10/22,12958.53719,21.09677419
2020/10/21,12808.79595,20.80645161
2020/10/20,11910.24211,20.51612903
2020/10/19,11748.37678,20.22580645
2020/10/18,11490.01581,19.93548387
2020/10/17,11368.48474,19.64516129
2020/10/16,11312.66278,19.35483871
2020/10/15,11492.6159,19.06451613
2020/10/14,11426.36748,18.77419355
2020/10/13,11423.48002,18.48387097
2020/10/12,11544.13764,18.19354839
2020/10/11,11376.43511,17.90322581
2020/10/10,11294.99419,17.61290323
2020/10/9,11066.19087,17.32258065
2020/10/8,10898.55184,17.03225806
2020/10/7,10665.25226,16.74193548
2020/10/6,10604.44685,16.4516129
2020/10/5,10784.67082,16.16129032
2020/10/4,10665.69855,15.87096774
2020/10/3,10541.32189,15.58064516
2020/10/2,10566.49438,15.29032258
2020/10/1,10614.30333,15
2020/9/30,10766.81409,14.93333333
2020/9/29,10839.96268,14.86666667
2020/9/28,10702.47283,14.8
2020/9/27,10766.52245,14.73333333
2020/9/26,10739.74258,14.66666667
2020/9/25,10683.39523,14.6
2020/9/24,10731.5324,14.53333333
2020/9/23,10231.05131,14.46666667
2020/9/22,10531.35154,14.4
2020/9/21,10427.87773,14.33333333
2020/9/20,10914.68741,14.26666667
2020/9/19,11076.85089,14.2
2020/9/18,10916.97092,14.13333333
2020/9/17,10934.41967,14.06666667
2020/9/16,10946.92123,14
2020/9/15,10782.9998,13.93333333
2020/9/14,10665.11372,13.86666667
2020/9/13,10315.66641,13.8
2020/9/12,10438.37739,13.73333333
2020/9/11,10374.77815,13.66666667
2020/9/10,10334.63865,13.6
2020/9/9,10214.15437,13.53333333
2020/9/8,10112.20637,13.46666667
2020/9/7,10356.44438,13.4
2020/9/6,10257.22974,13.33333333
2020/9/5,10129.78665,13.26666667
2020/9/4,10473.51945,13.2
2020/9/3,10215.66996,13.13333333
2020/9/2,11399.14897,13.06666667
2020/9/1,11921.75492,13
2020/8/31,11655.9987,13.06451613
2020/8/30,11697.79437,13.12903226
2020/8/29,11485.10157,13.19354839
2020/8/28,11496.83022,13.25806452
2020/8/27,11311.2402,13.32258065
2020/8/26,11463.56797,13.38709677
2020/8/25,11361.55482,13.4516129
2020/8/24,11763.76171,13.51612903
2020/8/23,11653.40729,13.58064516
2020/8/22,11681.15793,13.64516129
2020/8/21,11530.91923,13.70967742
2020/8/20,11866.59519,13.77419355
2020/8/19,11732.40557,13.83870968
2020/8/18,11961.9946,13.90322581
2020/8/17,12285.93663,13.96774194
2020/8/16,11892.68092,14.03225806
2020/8/15,11865.38305,14.09677419
2020/8/14,11742.87637,14.16129032
2020/8/13,11763.00914,14.22580645
2020/8/12,11576.81427,14.29032258
2020/8/11,11395.40582,14.35483871
2020/8/10,11867.86649,14.41935484
2020/8/9,11648.08317,14.48387097
2020/8/8,11728.58523,14.5483871
2020/8/7,11583.15927,14.61290323
2020/8/6,11780.28537,14.67741935
2020/8/5,11732.92795,14.74193548
2020/8/4,11194.55461,14.80645161
2020/8/3,11246.25548,14.87096774
2020/8/2,11073.60766,14.93548387
2020/8/1,11800.38987,15
2020/7/31,11334.58547,14.96774194
2020/7/30,11109.23106,14.93548387
2020/7/29,11073.29788,14.90322581
2020/7/28,10895.73396,14.87096774
2020/7/27,10996.5366,14.83870968
2020/7/26,9917.359474,14.80645161
2020/7/25,9686.120716,14.77419355
2020/7/24,9545.046629,14.74193548
2020/7/23,9592.963304,14.70967742
2020/7/22,9518.901022,14.67741935
2020/7/21,9385.174346,14.64516129
2020/7/20,9164.069789,14.61290323
2020/7/19,9207.816996,14.58064516
2020/7/18,9170.802681,14.5483871
2020/7/17,9155.773355,14.51612903
2020/7/16,9137.239203,14.48387097
2020/7/15,9206.764838,14.4516129
2020/7/14,9254.204474,14.41935484
2020/7/13,9247.107825,14.38709677
2020/7/12,9286.726085,14.35483871
2020/7/11,9231.3201,14.32258065
2020/7/10,9278.447734,14.29032258
2020/7/9,9240.366176,14.25806452
2020/7/8,9420.350155,14.22580645
2020/7/7,9252.35518,14.19354839
2020/7/6,9342.540316,14.16129032
2020/7/5,9072.772592,14.12903226
2020/7/4,9127.518467,14.09677419
2020/7/3,9065.577985,14.06451613
2020/7/2,9084.054479,14.03225806
2020/7/1,9225.668161,14
2020/6/30,9145.560607,13.96666667
2020/6/29,9180.159026,13.93333333
2020/6/28,9118.117533,13.9
2020/6/27,9014.224272,13.86666667
2020/6/26,9165.503578,13.83333333
2020/6/25,9254.748296,13.8
2020/6/24,9289.303605,13.76666667
2020/6/23,9614.943606,13.73333333
2020/6/22,9685.845287,13.7
2020/6/21,9289.8938,13.66666667
2020/6/20,9348.977142,13.63333333
2020/6/19,9305.901805,13.6
2020/6/18,9401.552893,13.56666667
2020/6/17,9463.405493,13.53333333
2020/6/16,9520.484681,13.5
2020/6/15,9421.65218,13.46666667
2020/6/14,9352.845602,13.43333333
2020/6/13,9463.820529,13.4
2020/6/12,9460.375485,13.36666667
2020/6/11,9314.37816,13.33333333
2020/6/10,9864.561413,13.3
2020/6/9,9769.869088,13.26666667
2020/6/8,9773.301577,13.23333333
2020/6/7,9742.573822,13.2
2020/6/6,9662.323105,13.16666667
2020/6/5,9641.917175,13.13333333
2020/6/4,9803.990306,13.1
2020/6/3,9652.629014,13.06666667
2020/6/2,9538.727853,13.03333333
2020/6/1,10177.77035,13
2020/5/31,9449.860914,13.25806452
2020/5/30,9693.552427,13.51612903
2020/5/29,9418.13384,13.77419355
2020/5/28,9536.159369,14.03225806
2020/5/27,9165.144674,14.29032258
2020/5/26,8850.3542,14.5483871
2020/5/25,8897.213209,14.80645161
2020/5/24,8791.793685,15.06451613
2020/5/23,9180.527997,15.32258065
2020/5/22,9160.70542,15.58064516
2020/5/21,9073.693079,15.83870968
2020/5/20,9524.434064,16.09677419
2020/5/19,9761.178765,16.35483871
2020/5/18,9733.739137,16.61290323
2020/5/17,9667.578397,16.87096774
2020/5/16,9380.484219,17.12903226
2020/5/15,9293.972171,17.38709677
2020/5/14,9772.561576,17.64516129
2020/5/13,9302.896541,17.90322581
2020/5/12,8792.063768,18.16129032
2020/5/11,8593.856494,18.41935484
2020/5/10,8745.152545,18.67741935
2020/5/9,9570.005988,18.93548387
2020/5/8,9822.885629,19.19354839
2020/5/7,9968.105282,19.4516129
2020/5/6,9198.252701,19.70967742
2020/5/5,8967.997704,19.96774194
2020/5/4,8883.306781,20.22580645
2020/5/3,8894.362675,20.48387097
2020/5/2,8974.922892,20.74193548
2020/5/1,8832.981251,21
2020/4/30,8607.329832,20.83333333
2020/4/29,8759.78919,20.66666667
2020/4/28,7754.222426,20.5
2020/4/27,7766.689761,20.33333333
2020/4/26,7665.828318,20.16666667
2020/4/25,7535.263897,20
2020/4/24,7497.353393,19.83333333
2020/4/23,7464.891127,19.66666667
2020/4/22,7106.551177,19.5
2020/4/21,6851.005362,19.33333333
2020/4/20,6856.785953,19.16666667
2020/4/19,7133.148679,19
2020/4/18,7233.157423,18.83333333
2020/4/17,7034.540358,18.66666667
2020/4/16,7088.799492,18.5
2020/4/15,6637.791816,18.33333333
2020/4/14,6856.179094,18.16666667
2020/4/13,6837.42254,18
2020/4/12,6977.230636,17.83333333
2020/4/11,6869.586552,17.66666667
2020/4/10,6859.833737,17.5
2020/4/9,7293.58436,17.33333333
2020/4/8,7352.328771,17.16666667
2020/4/7,7198.770192,17
2020/4/6,7279.161792,16.83333333
2020/4/5,6789.732165,16.66666667
2020/4/4,6847.730055,16.5
2020/4/3,6733.747735,16.33333333
2020/4/2,6807.465142,16.16666667
2020/4/1,6598.287015,16
2020/3/31,6431.262413,16.12903226
2020/3/30,6424.078447,16.25806452
2020/3/29,5917.297073,16.38709677
2020/3/28,6239.838832,16.51612903
2020/3/27,6377.749564,16.64516129
2020/3/26,6736.291779,16.77419355
2020/3/25,6681.336594,16.90322581
2020/3/24,6736.044984,17.03225806
2020/3/23,6467.459038,17.16129032
2020/3/22,5843.158786,17.29032258
2020/3/21,6149.798351,17.41935484
2020/3/20,6192.309975,17.5483871
2020/3/19,6160.004718,17.67741935
2020/3/18,5365.581534,17.80645161
2020/3/17,5362.320407,17.93548387
2020/3/16,5022.578106,18.06451613
2020/3/15,5381.745247,18.19354839
2020/3/14,5212.979298,18.32258065
2020/3/13,5518.647281,18.4516129
2020/3/12,4724.392684,18.58064516
2020/3/11,7931.347543,18.70967742
2020/3/10,7900.821326,18.83870968
2020/3/9,7915.672115,18.96774194
2020/3/8,8042.736084,19.09677419
2020/3/7,8898.942078,19.22580645
2020/3/6,9129.266628,19.35483871
2020/3/5,9051.139212,19.48387097
2020/3/4,8749.500222,19.61290323
2020/3/3,8772.476037,19.74193548
2020/3/2,8900.06855,19.87096774
2020/3/1,8557.504358,20
2020/2/29,8569.467785,19.79310345
2020/2/28,8731.610771,19.5862069
2020/2/27,8775.595016,19.37931034
2020/2/26,8829.543593,19.17241379
2020/2/25,9358.38862,18.96551724
2020/2/24,9664.370232,18.75862069
2020/2/23,9923.65932,18.55172414
2020/2/22,9667.521623,18.34482759
2020/2/21,9683.453206,18.13793103
2020/2/20,9612.392632,17.93103448
2020/2/19,9621.766806,17.72413793
2020/2/18,10144.8965,17.51724138
2020/2/17,9711.996028,17.31034483
2020/2/16,9969.23568,17.10344828
2020/2/15,9903.077897,16.89655172
2020/2/14,10327.51233,16.68965517
2020/2/13,10225.41526,16.48275862
2020/2/12,10327.55459,16.27586207
2020/2/11,10229.7009,16.06896552
2020/2/10,9869.436912,15.86206897
2020/2/9,10128.75028,15.65517241
2020/2/8,9899.911944,15.44827586
2020/2/7,9820.295542,15.24137931
2020/2/6,9754.078412,15.03448276
2020/2/5,9602.309743,14.82758621
2020/2/4,9187.070016,14.62068966
2020/2/3,9302.362658,14.4137931
2020/2/2,9339.574889,14.20689655
2020/2/1,9386.105652,14
2020/1/31,9336.132885,13.96774194
2020/1/30,9503.268,13.93548387
2020/1/29,9304.918064,13.90322581
2020/1/28,9334.836393,13.87096774
2020/1/27,8895.603628,13.83870968
2020/1/26,8591.002876,13.80645161
2020/1/25,8366.208771,13.77419355
2020/1/24,8440.287026,13.74193548
2020/1/23,8391.607957,13.70967742
2020/1/22,8672.801079,13.67741935
2020/1/21,8747.38185,13.64516129
2020/1/20,8639.19622,13.61290323
2020/1/19,8697.342225,13.58064516
2020/1/18,8929.544857,13.5483871
2020/1/17,8921.648281,13.51612903
2020/1/16,8722.037088,13.48387097
2020/1/15,8807.632434,13.4516129
2020/1/14,8838.564862,13.41935484
2020/1/13,8116.96951,13.38709677
2020/1/12,8164.590608,13.35483871
2020/1/11,8024.791559,13.32258065
2020/1/10,8160.413567,13.29032258
2020/1/9,7829.06324,13.25806452
2020/1/8,8055.759827,13.22580645
2020/1/7,8155.216395,13.19354839
2020/1/6,7764.21795,13.16129032
2020/1/5,7352.362745,13.12903226
2020/1/4,7358.491964,13.09677419
2020/1/3,7317.184074,13.06451613
2020/1/2,6968.274896,13.03225806
2020/1/1,7213.918462,13
2019/12/31,7202.624251,12.93548387
2019/12/30,7245.988923,12.87096774
2019/12/29,7386.37606,12.80645161
2019/12/28,7312.04457,12.74193548
2019/12/27,7246.422425,12.67741935
2019/12/26,7211.341194,12.61290323
2019/12/25,7205.380688,12.5483871
2019/12/24,7240.620333,12.48387097
2019/12/23,7329.609334,12.41935484
2019/12/22,7482.961456,12.35483871
2019/12/21,7138.888884,12.29032258
2019/12/20,7185.155244,12.22580645
2019/12/19,7150.376098,12.16129032
2019/12/18,7275.754884,12.09677419
2019/12/17,6624.129258,12.03225806
2019/12/16,6902.888388,11.96774194
2019/12/15,7120.922418,11.90322581
2019/12/14,7078.955219,11.83870968
2019/12/13,7255.126877,11.77419355
2019/12/12,7202.460793,11.70967742
2019/12/11,7199.716155,11.64516129
2019/12/10,7233.814525,11.58064516
2019/12/9,7350.418118,11.51612903
2019/12/8,7516.676668,11.4516129
2019/12/7,7496.125958,11.38709677
2019/12/6,7532.610987,11.32258065
2019/12/5,7386.510063,11.25806452
2019/12/4,7216.456163,11.19354839
2019/12/3,7300.208311,11.12903226
2019/12/2,7315.108657,11.06451613
2019/12/1,7417.184162,11
2019/11/30,7548.613483,11.03333333
2019/11/29,7740.415549,11.06666667
2019/11/28,7442.795358,11.1
2019/11/27,7502.033156,11.13333333
2019/11/26,7169.264738,11.16666667
2019/11/25,7133.946458,11.2
2019/11/24,6932.313157,11.23333333
2019/11/23,7316.797515,11.26666667
2019/11/22,7290.351828,11.3
2019/11/21,7631.016803,11.33333333
2019/11/20,8097.187492,11.36666667
2019/11/19,8134.76958,11.4
2019/11/18,8211.789693,11.43333333
2019/11/17,8503.049435,11.46666667
2019/11/16,8497.411045,11.5
2019/11/15,8474.539002,11.53333333
2019/11/14,8662.422431,11.56666667
2019/11/13,8785.801623,11.6
2019/11/12,8801.603779,11.63333333
2019/11/11,8732.154123,11.66666667
2019/11/10,9043.004449,11.7
2019/11/9,8818.432264,11.73333333
2019/11/8,8791.640946,11.76666667
2019/11/7,9219.011987,11.8
2019/11/6,9329.520807,11.83333333
2019/11/5,9311.283797,11.86666667
2019/11/4,9389.905541,11.9
2019/11/3,9205.743201,11.93333333
2019/11/2,9290.257019,11.96666667
2019/11/1,9225.753942,12
2019/10/31,9154.923648,12
2019/10/30,9162.391745,12
2019/10/29,9411.885318,12
2019/10/28,9234.267439,12
2019/10/27,9544.094411,12
2019/10/26,9235.929531,12
2019/10/25,8651.13445,12
2019/10/24,7440.037915,12
2019/10/23,7469.521063,12
2019/10/22,8040.006229,12
2019/10/21,8212.771665,12
2019/10/20,8202.005473,12
2019/10/19,7950.124308,12
2019/10/18,7955.464771,12
2019/10/17,8075.178241,12
2019/10/16,8008.809279,12
2019/10/15,8174.781558,12
2019/10/14,8347.201506,12
2019/10/13,8294.599727,12
2019/10/12,8314.921537,12
2019/10/11,8272.024051,12
2019/10/10,8556.950238,12
2019/10/9,8572.837276,12
2019/10/8,8189.796865,12
2019/10/7,8196.15196,12
2019/10/6,7876.455218,12
2019/10/5,8130.134393,12
2019/10/4,8155.655359,12
2019/10/3,8232.129998,12
2019/10/2,8361.919233,12
2019/10/1,8294.743597,12
2019/9/30,8269.028682,12.03333333
2019/9/29,8068.668738,12.06666667
2019/9/28,8208.595988,12.1
2019/9/27,8183.569872,12.13333333
2019/9/26,8077.936354,12.16666667
2019/9/25,8439.84619,12.2
2019/9/24,8588.424906,12.23333333
2019/9/23,9719.397019,12.26666667
2019/9/22,10050.18754,12.3
2019/9/21,10006.06533,12.33333333
2019/9/20,10179.86223,12.36666667
2019/9/19,10241.6088,12.4
2019/9/18,10164.1019,12.43333333
2019/9/17,10208.16582,12.46666667
2019/9/16,10268.65798,12.5
2019/9/15,10313.44353,12.53333333
2019/9/14,10353.5498,12.56666667
2019/9/13,10346.59919,12.6
2019/9/12,10387.51484,12.63333333
2019/9/11,10159.72047,12.66666667
2019/9/10,10132.5448,12.7
2019/9/9,10322.05761,12.73333333
2019/9/8,10410.18764,12.76666667
2019/9/7,10477.09484,12.8
2019/9/6,10339.45563,12.83333333
2019/9/5,10574.49954,12.86666667
2019/9/4,10578.32021,12.9
2019/9/3,10603.09546,12.93333333
2019/9/2,10329.85905,12.96666667
2019/9/1,9716.72191,13
2019/8/31,9609.787647,13.06451613
2019/8/30,9582.255358,13.12903226
2019/8/29,9493.755389,13.19354839
2019/8/28,9759.791528,13.25806452
2019/8/27,10219.41337,13.32258065
2019/8/26,10374.87662,13.38709677
2019/8/25,10118.39958,13.4516129
2019/8/24,10142.8394,13.51612903
2019/8/23,10385.50755,13.58064516
2019/8/22,10123.99448,13.64516129
2019/8/21,10136.96462,13.70967742
2019/8/20,10751.85732,13.77419355
2019/8/19,10890.2538,13.83870968
2019/8/18,10331.46711,13.90322581
2019/8/17,10220.07017,13.96774194
2019/8/16,10344.50799,14.03225806
2019/8/15,10296.60027,14.09677419
2019/8/14,10010.24994,14.16129032
2019/8/13,10920.98031,14.22580645
2019/8/12,11398.76219,14.29032258
2019/8/11,11555.7759,14.35483871
2019/8/10,11342.4686,14.41935484
2019/8/9,11857.84447,14.48387097
2019/8/8,12019.25536,14.5483871
2019/8/7,11976.65483,14.61290323
2019/8/6,11497.06268,14.67741935
2019/8/5,11782.65214,14.74193548
2019/8/4,10948.18762,14.80645161
2019/8/3,10806.81707,14.87096774
2019/8/2,10523.94638,14.93548387
2019/8/1,10365.98473,15
2019/7/31,10080.08612,15.12903226
2019/7/30,9581.211678,15.25806452
2019/7/29,9533.58041,15.38709677
2019/7/28,9545.094701,15.51612903
2019/7/27,9464.997729,15.64516129
2019/7/26,9845.987422,15.77419355
2019/7/25,9904.696184,15.90322581
2019/7/24,9807.414231,16.03225806
2019/7/23,9916.381214,16.16129032
2019/7/22,10338.58841,16.29032258
2019/7/21,10596.3557,16.41935484
2019/7/20,10764.70085,16.5483871
2019/7/19,10511.69548,16.67741935
2019/7/18,10629.02333,16.80645161
2019/7/17,9643.714736,16.93548387
2019/7/16,9499.558669,17.06451613
2019/7/15,10885.58845,17.19354839
2019/7/14,10288.85312,17.32258065
2019/7/13,11397.16143,17.4516129
2019/7/12,11776.08244,17.58064516
2019/7/11,11376.67939,17.70967742
2019/7/10,12147.69776,17.83870968
2019/7/9,12545.44522,17.96774194
2019/7/8,12248.87413,18.09677419
2019/7/7,11441.6227,18.22580645
2019/7/6,11266.40134,18.35483871
2019/7/5,10980.08333,18.48387097
2019/7/4,11221.25556,18.61290323
2019/7/3,11943.62984,18.74193548
2019/7/2,10818.18812,18.87096774
2019/7/1,10638.00327,19
2019/6/30,10912.25593,19.03333333
2019/6/29,12097.56779,19.06666667
2019/6/28,12482.40996,19.1
2019/6/27,11237.07665,19.13333333
2019/6/26,13112.78254,19.16666667
2019/6/25,11810.12783,19.2
2019/6/24,11013.9636,19.23333333
2019/6/23,10880.05131,19.26666667
2019/6/22,10719.8078,19.3
2019/6/21,10162.2037,19.33333333
2019/6/20,9589.390555,19.36666667
2019/6/19,9311.883212,19.4
2019/6/18,9125.090764,19.43333333
2019/6/17,9328.082236,19.46666667
2019/6/16,9025.723642,19.5
2019/6/15,8859.597054,19.53333333
2019/6/14,8696.970843,19.56666667
2019/6/13,8286.913174,19.6
2019/6/12,8159.590369,19.63333333
2019/6/11,7962.75633,19.66666667
2019/6/10,8000.570019,19.7
2019/6/9,7750.808728,19.73333333
2019/6/8,7974.683977,19.76666667
2019/6/7,8070.900978,19.8
2019/6/6,7846.273224,19.83333333
2019/6/5,7860.506171,19.86666667
2019/6/4,7760.011058,19.9
2019/6/3,8362.955081,19.93333333
2019/6/2,8781.231373,19.96666667
2019/6/1,8596.109824,20
2019/5/31,8606.278615,19.87096774
2019/5/30,8380.8684,19.74193548
2019/5/29,8672.985373,19.61290323
2019/5/28,8721.615742,19.48387097
2019/5/27,8857.096556,19.35483871
2019/5/26,8736.628564,19.22580645
2019/5/25,8104.732046,19.09677419
2019/5/24,8021.477876,18.96774194
2019/5/23,7919.729554,18.83870968
2019/5/22,7744.861887,18.70967742
2019/5/21,7984.314133,18.58064516
2019/5/20,8004.459954,18.4516129
2019/5/19,8186.662732,18.32258065
2019/5/18,7332.609911,18.19354839
2019/5/17,7382.337789,18.06451613
2019/5/16,7918.875905,17.93548387
2019/5/15,8181.247379,17.80645161
2019/5/14,8028.236494,17.67741935
2019/5/13,7813.193116,17.5483871
2019/5/12,6992.035884,17.41935484
2019/5/11,7235.877636,17.29032258
2019/5/10,6386.69149,17.16129032
2019/5/9,6187.660821,17.03225806
2019/5/8,5973.935496,16.90322581
2019/5/7,5855.204284,16.77419355
2019/5/6,5742.76254,16.64516129
2019/5/5,5779.333069,16.51612903
2019/5/4,5820.358392,16.38709677
2019/5/3,5734.732074,16.25806452
2019/5/2,5485.782605,16.12903226
2019/5/1,5388.818933,16
2019/4/30,5305.984482,15.86666667
2019/4/29,5258.677411,15.73333333
2019/4/28,5293.938256,15.6
2019/4/27,5274.514196,15.46666667
2019/4/26,5264.272698,15.33333333
2019/4/25,5241.366292,15.2
2019/4/24,5484.270138,15.06666667
2019/4/23,5591.933563,14.93333333
2019/4/22,5417.509437,14.8
2019/4/21,5349.866311,14.66666667
2019/4/20,5363.756655,14.53333333
2019/4/19,5317.96215,14.4
2019/4/18,5309.256996,14.26666667
2019/4/17,5271.109695,14.13333333
2019/4/16,5280.621478,14
2019/4/15,5114.800176,13.86666667
2019/4/14,5187.562408,13.73333333
2019/4/13,5132.674495,13.6
2019/4/12,5090.026913,13.46666667
2019/4/11,5055.483612,13.33333333
2019/4/10,5334.165462,13.2
2019/4/9,5235.702336,13.06666667
2019/4/8,5303.985429,12.93333333
2019/4/7,5212.309923,12.8
2019/4/6,5066.740036,12.66666667
2019/4/5,5029.810426,12.53333333
2019/4/4,4924.082434,12.4
2019/4/3,4981.380899,12.26666667
2019/4/2,4888.060145,12.13333333
2019/4/1,4202.12515,12
2019/3/31,4202.588398,11.90322581
2019/3/30,4164.62132,11.80645161
2019/3/29,4128.954216,11.70967742
2019/3/28,4061.003062,11.61290323
2019/3/27,4069.689197,11.51612903
2019/3/26,3980.620043,11.41935484
2019/3/25,3969.701717,11.32258065
2019/3/24,4024.480056,11.22580645
2019/3/23,4034.593702,11.12903226
2019/3/22,4017.939706,11.03225806
2019/3/21,4024.283202,10.93548387
2019/3/20,4075.319877,10.83870968
2019/3/19,4039.787114,10.74193548
2019/3/18,4020.470962,10.64516129
2019/3/17,4007.16692,10.5483871
2019/3/16,4024.229285,10.4516129
2019/3/15,3928.041329,10.35483871
2019/3/14,3900.376687,10.25806452
2019/3/13,3895.619863,10.16129032
2019/3/12,3901.113915,10.06451613
2019/3/11,3879.103312,9.967741935
2019/3/10,3902.806463,9.870967742
2019/3/9,3931.895283,9.774193548
2019/3/8,3872.141156,9.677419355
2019/3/7,3888.248904,9.580645161
2019/3/6,3873.668096,9.483870968
2019/3/5,3855.002805,9.387096774
2019/3/4,3755.244534,9.290322581
2019/3/3,3881.076222,9.193548387
2019/3/2,3848.655865,9.096774194
2019/3/1,3834.29029,9
2019/2/28,3845.258313,9
2019/2/27,3841.615656,9
2019/2/26,3842.992707,9
2019/2/25,3868.161644,9
2019/2/24,3807.506664,9
2019/2/23,4123.668789,9
2019/2/22,3970.590294,9
2019/2/21,3894.540736,9
2019/2/20,3918.389586,9
2019/2/19,3893.270397,9
2019/2/18,3858.949361,9
2019/2/17,3630.269019,9
2019/2/16,3599.138222,9
2019/2/15,3596.820722,9
2019/2/14,3577.37136,9
2019/2/13,3590.146721,9
2019/2/12,3608.145569,9
2019/2/11,3615.96957,9
2019/2/10,3663.532767,9
2019/2/9,3648.622398,9
2019/2/8,3632.621064,9
2019/2/7,3382.947414,9
2019/2/6,3405.558944,9
2019/2/5,3463.442822,9
2019/2/4,3453.032184,9
2019/2/3,3451.480647,9
2019/2/2,3502.072823,9
2019/2/1,3474.400614,9
2019/1/31,3447.812769,9.032258065
2019/1/30,3470.82826,9.064516129
2019/1/29,3438.806393,9.096774194
2019/1/28,3462.059067,9.129032258
2019/1/27,3575.695347,9.161290323
2019/1/26,3595.147524,9.193548387
2019/1/25,3590.982706,9.225806452
2019/1/24,3601.873911,9.258064516
2019/1/23,3592.901431,9.290322581
2019/1/22,3608.383962,9.322580645
2019/1/21,3547.119997,9.35483871
2019/1/20,3583.507436,9.387096774
2019/1/19,3735.953787,9.419354839
2019/1/18,3653.185376,9.451612903
2019/1/17,3684.253015,9.483870968
2019/1/16,3658.24673,9.516129032
2019/1/15,3640.207439,9.548387097
2019/1/14,3705.942606,9.580645161
2019/1/13,3553.227143,9.612903226
2019/1/12,3668.24992,9.64516129
2019/1/11,3678.691684,9.677419355
2019/1/10,3673.215707,9.709677419
2019/1/9,4032.575391,9.741935484
2019/1/8,4030.989306,9.774193548
2019/1/7,4036.958448,9.806451613
2019/1/6,4085.907582,9.838709677
2019/1/5,3866.004564,9.870967742
2019/1/4,3877.816632,9.903225806
2019/1/3,3843.99664,9.935483871
2019/1/2,3938.625961,9.967741935
2019/1/1,3851.181614,10
2018/12/31,3746.123953,10.09677419
2018/12/30,3863.165984,10.19354839
2018/12/29,3832.098961,10.29032258
2018/12/28,3902.734263,10.38709677
2018/12/27,3651.165346,10.48387097
2018/12/26,3833.455304,10.58064516
2018/12/25,3789.436638,10.67741935
2018/12/24,4049.134022,10.77419355
2018/12/23,3980.147519,10.87096774
2018/12/22,3985.947865,10.96774194
2018/12/21,3872.495182,11.06451613
2018/12/20,4103.258582,11.16129032
2018/12/19,3719.296166,11.25806452
2018/12/18,3671.041341,11.35483871
2018/12/17,3520.00734,11.4516129
2018/12/16,3259.040242,11.5483871
2018/12/15,3244.865925,11.64516129
2018/12/14,3236.70091,11.74193548
2018/12/13,3314.351766,11.83870968
2018/12/12,3471.915387,11.93548387
2018/12/11,3394.218703,12.03225806
2018/12/10,3464.835871,12.12903226
2018/12/9,3586.572261,12.22580645
2018/12/8,3465.344049,12.32258065
2018/12/7,3424.127676,12.41935484
2018/12/6,3530.420581,12.51612903
2018/12/5,3778.6441,12.61290323
2018/12/4,3959.996646,12.70967742
2018/12/3,3905.390427,12.80645161
2018/12/2,4143.979048,12.90322581
2018/12/1,4208.469723,13
2018/11/30,4030.044494,13.03333333
2018/11/29,4295.392323,13.06666667
2018/11/28,4256.464556,13.1
2018/11/27,3835.01659,13.13333333
2018/11/26,3801.729367,13.16666667
2018/11/25,4008.329436,13.2
2018/11/24,3894.620254,13.23333333
2018/11/23,4374.323227,13.26666667
2018/11/22,4377.54577,13.3
2018/11/21,4609.512684,13.33333333
2018/11/20,4470.864068,13.36666667
2018/11/19,4893.020433,13.4
2018/11/18,5647.479577,13.43333333
2018/11/17,5631.540424,13.46666667
2018/11/16,5627.478697,13.5
2018/11/15,5654.723204,13.53333333
2018/11/14,5747.076679,13.56666667
2018/11/13,6371.367486,13.6
2018/11/12,6364.393922,13.63333333
2018/11/11,6407.676509,13.66666667
2018/11/10,6399.518804,13.7
2018/11/9,6397.943423,13.73333333
2018/11/8,6468.139286,13.76666667
2018/11/7,6526.820154,13.8
2018/11/6,6428.294585,13.83333333
2018/11/5,6413.987438,13.86666667
2018/11/4,6456.241631,13.9
2018/11/3,6387.91703,13.93333333
2018/11/2,6407.751479,13.96666667
2018/11/1,6368.306136,14
2018/10/31,6298.837501,13.87096774
2018/10/30,6284.585339,13.74193548
2018/10/29,6252.273571,13.61290323
2018/10/28,6406.221101,13.48387097
