Date,Close, NASDAQ Composite Index,EMA,Google_trends
2020/5/29,9418.13384,9489.87,9635.097579,13.77419355
2020/5/28,9536.159369,9368.99,9617.108814,14.03225806
2020/5/27,9165.144674,9412.36,9534.933516,14.29032258
2020/5/26,8850.3542,9340.22,9410.464549,14.5483871
2020/5/25,8897.213209,9336.3125,9317.146124,14.80645161
2020/5/24,8791.793685,9332.405,9221.627498,15.06451613
2020/5/23,9180.527997,9328.4975,9214.154862,15.32258065
2020/5/22,9160.70542,9324.59,9204.436781,15.58064516
2020/5/21,9073.693079,9284.88,9180.665199,15.83870968
2020/5/20,9524.434064,9375.78,9243.168629,16.09677419
2020/5/19,9761.178765,9185.1,9337.35229,16.35483871
2020/5/18,9733.739137,9234.83,9409.422626,16.61290323
2020/5/17,9667.578397,9161.406667,9456.360039,16.87096774
2020/5/16,9380.484219,9087.983333,9442.564435,17.12903226
2020/5/15,9293.972171,9014.56,9415.54766,17.38709677
2020/5/14,9772.561576,8943.72,9480.459281,17.64516129
2020/5/13,9302.896541,8863.17,9448.175147,17.90322581
2020/5/12,8792.063768,9002.55,9328.882169,18.16129032
2020/5/11,8593.856494,9192.34,9195.241137,18.41935484
2020/5/10,8745.152545,9168.666667,9113.406847,18.67741935
2020/5/9,9570.005988,9144.993333,9196.424873,18.93548387
2020/5/8,9822.885629,9121.32,9310.326829,19.19354839
2020/5/7,9968.105282,8979.66,9429.922911,19.4516129
2020/5/6,9198.252701,8854.39,9387.801055,19.70967742
2020/5/5,8967.997704,8809.12,9311.473173,19.96774194
2020/5/4,8883.306781,8710.72,9233.624738,20.22580645
2020/5/3,8894.362675,8675.463333,9171.940726,20.48387097
2020/5/2,8974.922892,8640.206667,9136.119302,20.74193548
2020/5/1,8832.981251,8604.95,9081.003293,21
2020/4/30,8607.329832,8889.55,8994.880845,20.83333333
2020/4/29,8759.78919,8914.71,8952.136908,20.66666667
2020/4/28,7754.222426,8607.73,8734.334275,20.5
2020/4/27,7766.689761,8730.16,8558.398909,20.33333333
2020/4/26,7665.828318,8698.28,8396.113347,20.16666667
2020/4/25,7535.263897,8666.4,8239.595265,20
2020/4/24,7497.353393,8634.52,8104.642197,19.83333333
2020/4/23,7464.891127,8494.75,7988.323821,19.66666667
2020/4/22,7106.551177,8495.38,7828.001522,19.5
2020/4/21,6851.005362,8263.23,7650.365857,19.33333333
2020/4/20,6856.785953,8560.73,7506.078601,19.16666667
2020/4/19,7133.148679,8590.533333,7438.273161,19
2020/4/18,7233.157423,8620.336667,7400.97939,18.83333333
2020/4/17,7034.540358,8650.14,7334.354112,18.66666667
2020/4/16,7088.799492,8532.36,7289.707817,18.5
2020/4/15,6637.791816,8393.18,7171.177635,18.33333333
2020/4/14,6856.179094,8515.74,7113.905173,18.16666667
2020/4/13,6837.42254,8192.43,7063.635604,18
2020/4/12,6977.230636,8182.7175,7047.925609,17.83333333
2020/4/11,6869.586552,8173.005,7015.500326,17.66666667
2020/4/10,6859.833737,8163.2925,6987.19731,17.5
2020/4/9,7293.58436,8153.58,7042.904046,17.33333333
2020/4/8,7352.328771,8090.9,7099.163087,17.16666667
2020/4/7,7198.770192,7887.26,7117.27347,17
2020/4/6,7279.161792,7913.24,7146.70771,16.83333333
2020/4/5,6789.732165,7733.186667,7081.803066,16.66666667
2020/4/4,6847.730055,7553.133333,7039.244336,16.5
2020/4/3,6733.747735,7373.08,6983.6995,16.33333333
2020/4/2,6807.465142,7487.31,6951.656889,16.16666667
2020/4/1,6598.287015,7360.58,6887.407821,16
2020/3/31,6431.262413,7700.1,6804.472292,16.12903226
2020/3/30,6424.078447,7774.15,6735.309775,16.25806452
2020/3/29,5917.297073,7683.56,6586.580193,16.38709677
2020/3/28,6239.838832,7592.97,6523.536309,16.51612903
2020/3/27,6377.749564,7502.38,6497.029628,16.64516129
2020/3/26,6736.291779,7797.54,6540.531837,16.77419355
2020/3/25,6681.336594,7384.3,6566.132702,16.90322581
2020/3/24,6736.044984,7417.86,6597.025844,17.03225806
2020/3/23,6467.459038,6860.67,6573.468243,17.16129032
2020/3/22,5843.158786,6866.953333,6440.684706,17.29032258
2020/3/21,6149.798351,6873.236667,6387.796277,17.41935484
2020/3/20,6192.309975,6879.52,6352.253313,17.5483871
2020/3/19,6160.004718,7150.58,6317.299023,17.67741935
2020/3/18,5365.581534,6989.84,6144.25948,17.80645161
2020/3/17,5362.320407,7334.78,6002.088739,17.93548387
2020/3/16,5022.578106,6904.59,5823.995897,18.06451613
2020/3/15,5381.745247,7228.02,5743.586688,18.19354839
2020/3/14,5212.979298,7551.45,5647.112617,18.32258065
2020/3/13,5518.647281,7874.88,5623.755283,18.4516129
2020/3/12,4724.392684,7201.8,5460.234811,18.58064516
2020/3/11,7931.347543,7952.05,5909.528035,18.70967742
2020/3/10,7900.821326,8344.25,6271.58136,18.83870968
2020/3/9,7915.672115,7950.68,6570.506952,18.96774194
2020/3/8,8042.736084,8158.993333,6838.184976,19.09677419
2020/3/7,8898.942078,8367.306667,7212.868086,19.22580645
2020/3/6,9129.266628,8575.62,7561.304184,19.35483871
2020/3/5,9051.139212,8738.6,7832.18328,19.48387097
2020/3/4,8749.500222,9018.09,7998.968179,19.61290323
2020/3/3,8772.476037,8684.09,8139.605971,19.74193548
2020/3/2,8900.06855,8952.17,8277.871895,19.87096774
2020/3/1,8557.504358,8823.903333,8328.714161,20
2020/2/29,8569.467785,8695.636667,8372.487547,19.79310345
2020/2/28,8731.610771,8567.37,8437.782679,19.5862069
2020/2/27,8775.595016,8566.48,8499.203104,19.37931034
2020/2/26,8829.543593,8980.77,8559.265011,19.17241379
2020/2/25,9358.38862,8965.61,8704.560212,18.96551724
2020/2/24,9664.370232,9221.28,8879.071125,18.75862069
2020/2/23,9923.65932,9339.716667,9068.996251,18.55172414
2020/2/22,9667.521623,9458.153333,9177.819046,18.34482759
2020/2/21,9683.453206,9576.59,9269.75253,18.13793103
2020/2/20,9612.392632,9750.97,9332.05073,17.93103448
2020/2/19,9621.766806,9817.18,9384.72638,17.72413793
2020/2/18,10144.8965,9732.74,9522.939129,17.51724138
2020/2/17,9711.996028,9732.35,9557.313111,17.31034483
2020/2/16,9969.23568,9731.96,9632.208124,17.10344828
2020/2/15,9903.077897,9731.57,9681.457173,16.89655172
2020/2/14,10327.51233,9731.18,9798.921747,16.68965517
2020/2/13,10225.41526,9711.97,9876.466022,16.48275862
2020/2/12,10327.55459,9725.96,9958.482125,16.27586207
2020/2/11,10229.7009,9638.94,10007.79463,16.06896552
2020/2/10,9869.436912,9628.39,9982.638681,15.86206897
2020/2/9,10128.75028,9592.43,10009.20443,15.65517241
2020/2/8,9899.911944,9556.47,9989.333066,15.44827586
2020/2/7,9820.295542,9520.51,9958.598971,15.24137931
2020/2/6,9754.078412,9572.15,9921.413415,15.03448276
2020/2/5,9602.309743,9508.68,9863.394565,14.82758621
2020/2/4,9187.070016,9467.97,9740.426465,14.62068966
2020/2/3,9302.362658,9273.4,9660.7785,14.4137931
2020/2/2,9339.574889,9232.58,9602.377844,14.20689655
2020/2/1,9386.105652,9191.76,9563.055627,14
2020/1/31,9336.132885,9150.94,9521.796947,13.96774194
2020/1/30,9503.268,9298.93,9518.428047,13.93548387
2020/1/29,9304.918064,9275.16,9479.60805,13.90322581
2020/1/28,9334.836393,9269.68,9453.285931,13.87096774
2020/1/27,8895.603628,9139.31,9351.889148,13.83870968
2020/1/26,8591.002876,9197.843333,9213.54619,13.80645161
2020/1/25,8366.208771,9256.376667,9059.484841,13.77419355
2020/1/24,8440.287026,9314.91,8946.90342,13.74193548
2020/1/23,8391.607957,9402.48,8845.940609,13.70967742
2020/1/22,8672.801079,9383.77,8814.460694,13.67741935
2020/1/21,8747.38185,9370.81,8802.264541,13.64516129
2020/1/20,8639.19622,9375.3425,8772.615755,13.61290323
2020/1/19,8697.342225,9379.875,8758.929659,13.58064516
2020/1/18,8929.544857,9384.4075,8789.950604,13.5483871
2020/1/17,8921.648281,9388.94,8813.895636,13.51612903
2020/1/16,8722.037088,9357.13,8797.194082,13.48387097
2020/1/15,8807.632434,9258.7,8799.091964,13.4516129
2020/1/14,8838.564862,9251.33,8806.268855,13.41935484
2020/1/13,8116.96951,9273.93,8680.941701,13.38709677
2020/1/12,8164.590608,9242.24,8587.059684,13.35483871
2020/1/11,8024.791559,9210.55,8484.829116,13.32258065
2020/1/10,8160.413567,9178.86,8425.844471,13.29032258
2020/1/9,7829.06324,9203.43,8317.338792,13.25806452
2020/1/8,8055.759827,9129.24,8269.77898,13.22580645
2020/1/7,8155.216395,9068.58,8248.949419,13.19354839
2020/1/6,7764.21795,9071.47,8160.816425,13.16129032
2020/1/5,7352.362745,9054.57,8013.824847,13.12903226
2020/1/4,7358.491964,9037.67,7894.673414,13.09677419
2020/1/3,7317.184074,9020.77,7789.675352,13.06451613
2020/1/2,6968.274896,9092.19,7640.329814,13.03225806
2020/1/1,7213.918462,9032.395,7562.800478,13
2019/12/31,7202.624251,8972.6,7497.313891,12.93548387
2019/12/30,7245.988923,8945.99,7451.618442,12.87096774
2019/12/29,7386.37606,8966.2,7439.756191,12.80645161
2019/12/28,7312.04457,8986.41,7416.535896,12.74193548
2019/12/27,7246.422425,9006.62,7385.606174,12.67741935
2019/12/26,7211.341194,9022.39,7353.921632,12.61290323
2019/12/25,7205.380688,8987.635,7326.914188,12.5483871
2019/12/24,7240.620333,8952.88,7311.224396,12.48387097
2019/12/23,7329.609334,8945.65,7314.567112,12.41935484
2019/12/22,7482.961456,8938.753333,7345.184266,12.35483871
2019/12/21,7138.888884,8931.856667,7307.676014,12.29032258
2019/12/20,7185.155244,8924.96,7285.399511,12.22580645
2019/12/19,7150.376098,8887.22,7260.849799,12.16129032
2019/12/18,7275.754884,8827.73,7263.559815,12.09677419
2019/12/17,6624.129258,8823.36,7147.299713,12.03225806
2019/12/16,6902.888388,8814.23,7102.861291,11.96774194
2019/12/15,7120.922418,8787.78,7106.145132,11.90322581
2019/12/14,7078.955219,8761.33,7101.201511,11.83870968
2019/12/13,7255.126877,8734.88,7129.187942,11.77419355
2019/12/12,7202.460793,8717.32,7142.510278,11.70967742
2019/12/11,7199.716155,8654.05,7152.911347,11.64516129
2019/12/10,7233.814525,8616.18,7167.621015,11.58064516
2019/12/9,7350.418118,8621.83,7200.856852,11.51612903
2019/12/8,7516.676668,8633.396667,7258.278637,11.4516129
2019/12/7,7496.125958,8644.963333,7301.523604,11.38709677
2019/12/6,7532.610987,8656.53,7343.539492,11.32258065
2019/12/5,7386.510063,8570.7,7351.352323,11.25806452
2019/12/4,7216.456163,8566.67,7326.825749,11.19354839
2019/12/3,7300.208311,8520.64,7321.986215,11.12903226
2019/12/2,7315.108657,8567.99,7320.73575,11.06451613
2019/12/1,7417.184162,8600.483333,7338.271825,11
2019/11/30,7548.613483,8632.976667,7376.515762,11.03333333
2019/11/29,7740.415549,8665.47,7442.67936,11.06666667
2019/11/28,7442.795358,8685.325,7442.700451,11.1
2019/11/27,7502.033156,8705.18,7453.488215,11.13333333
2019/11/26,7169.264738,8647.93,7401.811219,11.16666667
2019/11/25,7133.946458,8632.49,7353.108535,11.2
2019/11/24,6932.313157,8594.956667,7276.600285,11.23333333
2019/11/23,7316.797515,8557.423333,7283.908872,11.26666667
2019/11/22,7290.351828,8519.89,7285.080319,11.3
2019/11/21,7631.016803,8506.21,7347.977861,11.33333333
2019/11/20,8097.187492,8526.73,7484.197794,11.36666667
2019/11/19,8134.76958,8570.66,7602.483573,11.4
2019/11/18,8211.789693,8549.94,7713.266504,11.43333333
2019/11/17,8503.049435,8546.903333,7856.863401,11.46666667
2019/11/16,8497.411045,8543.866667,7973.326609,11.5
2019/11/15,8474.539002,8540.83,8064.456135,11.53333333
2019/11/14,8662.422431,8479.02,8173.17728,11.56666667
2019/11/13,8785.801623,8482.1,8284.563524,11.6
2019/11/12,8801.603779,8486.09,8378.570843,11.63333333
2019/11/11,8732.154123,8464.28,8442.858712,11.66666667
2019/11/10,9043.004449,8467.956667,8551.976119,11.7
2019/11/9,8818.432264,8471.633333,8600.422691,11.73333333
2019/11/8,8791.640946,8475.31,8635.189646,11.76666667
2019/11/7,9219.011987,8434.52,8741.339163,11.8
2019/11/6,9329.520807,8410.63,8848.28128,11.83333333
2019/11/5,9311.283797,8434.68,8932.463556,11.86666667
2019/11/4,9389.905541,8433.2,9015.634826,11.9
2019/11/3,9205.743201,8417.6,9050.199985,11.93333333
2019/11/2,9290.257019,8402,9093.846718,11.96666667
2019/11/1,9225.753942,8386.4,9117.82985,12
2019/10/31,9154.923648,8292.36,9124.574177,12
2019/10/30,9162.391745,8303.98,9131.450098,12
2019/10/29,9411.885318,8276.85,9182.43832,12
2019/10/28,9234.267439,8325.99,9191.861796,12
2019/10/27,9544.094411,8298.366667,9255.90409,12
2019/10/26,9235.929531,8270.743333,9252.272352,12
2019/10/25,8651.13445,8243.12,9142.974552,12
2019/10/24,7440.037915,8185.8,8833.349709,12
2019/10/23,7469.521063,8119.79,8585.380864,12
2019/10/22,8040.006229,8104.3,8486.221839,12
2019/10/21,8212.771665,8162.99,8436.503626,12
2019/10/20,8202.005473,8138.506667,8393.867598,12
2019/10/19,7950.124308,8114.023333,8313.187,12
2019/10/18,7955.464771,8089.54,8248.146595,12
2019/10/17,8075.178241,8156.85,8216.697803,12
2019/10/16,8008.809279,8124.18,8178.89989,12
2019/10/15,8174.781558,8148.71,8178.151102,12
2019/10/14,8347.201506,8048.65,8208.887539,12
2019/10/13,8294.599727,8051.446667,8224.471573,12
2019/10/12,8314.921537,8054.243333,8240.917021,12
2019/10/11,8272.024051,8057.04,8246.572845,12
2019/10/10,8556.950238,7950.78,8303.005098,12
2019/10/9,8572.837276,7903.74,8352.065494,12
2019/10/8,8189.796865,7823.78,8322.562107,12
2019/10/7,8196.15196,7956.29,8299.578444,12
2019/10/6,7876.455218,7965.016667,8222.646948,12
2019/10/5,8130.134393,7973.743333,8205.826484,12
2019/10/4,8155.655359,7982.47,8196.704461,12
2019/10/3,8232.129998,7872.27,8203.145468,12
2019/10/2,8361.919233,7785.25,8232.013425,12
2019/10/1,8294.743597,7908.69,8243.418911,12
2019/9/30,8269.028682,7999.34,8248.075233,12.03333333
2019/9/29,8068.668738,7979.436667,8215.45587,12.06666667
2019/9/28,8208.595988,7959.533333,8214.208619,12.1
2019/9/27,8183.569872,7939.63,8208.637938,12.13333333
2019/9/26,8077.936354,8030.66,8184.874013,12.16666667
2019/9/25,8439.84619,8077.38,8231.232591,12.2
2019/9/24,8588.424906,7993.63,8296.176648,12.23333333
2019/9/23,9719.397019,8112.46,8554.943988,12.26666667
2019/9/22,10050.18754,8114.196667,8826.806452,12.3
2019/9/21,10006.06533,8115.933333,9041.217157,12.33333333
2019/9/20,10179.86223,8117.67,9248.243534,12.36666667
2019/9/19,10241.6088,8182.88,9428.855401,12.4
2019/9/18,10164.1019,8177.39,9562.536582,12.43333333
2019/9/17,10208.16582,8186.02,9679.923716,12.46666667
2019/9/16,10268.65798,8153.54,9786.96631,12.5
2019/9/15,10313.44353,8161.263333,9882.689441,12.53333333
2019/9/14,10353.5498,8168.986667,9968.300415,12.56666667
2019/9/13,10346.59919,8176.71,10037.08201,12.6
2019/9/12,10387.51484,8194.47,10100.79707,12.63333333
2019/9/11,10159.72047,8169.68,10111.51042,12.66666667
2019/9/10,10132.5448,8084.16,10115.33485,12.7
2019/9/9,10322.05761,8087.44,10152.92081,12.73333333
2019/9/8,10410.18764,8092.65,10199.69659,12.76666667
2019/9/7,10477.09484,8097.86,10250.13264,12.8
2019/9/6,10339.45563,8103.07,10266.37318,12.83333333
2019/9/5,10574.49954,8116.83,10322.39616,12.86666667
2019/9/4,10578.32021,7976.88,10368.9278,12.9
2019/9/3,10603.09546,7874.16,10411.50374,12.93333333
2019/9/2,10329.85905,7896.34,10396.65925,12.96666667
2019/9/1,9716.72191,7918.52,10273.03428,13
2019/8/31,9609.787647,7940.7,10152.44398,13.06451613
2019/8/30,9582.255358,7962.88,10048.77332,13.12903226
2019/8/29,9493.755389,7973.39,9947.860972,13.19354839
2019/8/28,9759.791528,7856.88,9913.666528,13.25806452
2019/8/27,10219.41337,7826.95,9969.256863,13.32258065
2019/8/26,10374.87662,7853.74,10043.00591,13.38709677
2019/8/25,10118.39958,7819.75,10056.71385,13.4516129
2019/8/24,10142.8394,7785.76,10072.37304,13.51612903
2019/8/23,10385.50755,7751.77,10129.30659,13.58064516
2019/8/22,10123.99448,7991.39,10128.34075,13.64516129
2019/8/21,10136.96462,8020.21,10129.90873,13.70967742
2019/8/20,10751.85732,7948.56,10242.99029,13.77419355
2019/8/19,10890.2538,8002.81,10360.67456,13.83870968
2019/8/18,10331.46711,7967.203333,10355.36412,13.90322581
2019/8/17,10220.07017,7931.596667,10330.76522,13.96774194
2019/8/16,10344.50799,7895.99,10333.2639,14.03225806
2019/8/15,10296.60027,7766.62,10326.59779,14.09677419
2019/8/14,10010.24994,7773.94,10269.08,14.16129032
2019/8/13,10920.98031,8016.36,10387.60733,14.22580645
2019/8/12,11398.76219,7863.41,10571.45367,14.29032258
2019/8/11,11555.7759,7895.32,10750.42134,14.35483871
2019/8/10,11342.4686,7927.23,10858.0663,14.41935484
2019/8/9,11857.84447,7959.14,11039.84415,14.48387097
2019/8/8,12019.25536,8039.16,11217.91891,14.5483871
2019/8/7,11976.65483,7862.83,11355.8709,14.61290323
2019/8/6,11497.06268,7833.27,11381.54213,14.67741935
2019/8/5,11782.65214,7726.04,11454.47122,14.74193548
2019/8/4,10948.18762,7818.716667,11362.41966,14.80645161
2019/8/3,10806.81707,7911.393333,11261.40101,14.87096774
2019/8/2,10523.94638,8004.07,11127.31835,14.93548387
2019/8/1,10365.98473,8111.12,10988.89405,15
2019/7/31,10080.08612,8175.42,10823.65625,15.12903226
2019/7/30,9581.211678,8273.61,10597.75723,15.25806452
2019/7/29,9533.58041,8293.33,10404.27054,15.38709677
2019/7/28,9545.094701,8305.623333,10248.05675,15.51612903
2019/7/27,9464.997729,8317.916667,10105.68238,15.64516129
2019/7/26,9845.987422,8330.21,10058.46512,15.77419355
2019/7/25,9904.696184,8238.54,10030.50713,15.90322581
2019/7/24,9807.414231,8321.5,9989.944784,16.03225806
2019/7/23,9916.381214,8251.4,9976.56959,16.16129032
2019/7/22,10338.58841,8204.14,10042.39119,16.29032258
2019/7/21,10596.3557,8184.923333,10143.11201,16.41935484
2019/7/20,10764.70085,8165.706667,10256.12817,16.5483871
2019/7/19,10511.69548,8146.49,10302.59495,16.67741935
2019/7/18,10629.02333,8207.24,10361.94556,16.80645161
2019/7/17,9643.714736,8185.21,10231.35814,16.93548387
2019/7/16,9499.558669,8222.8,10098.30369,17.06451613
2019/7/15,10885.58845,8258.19,10241.44637,17.19354839
2019/7/14,10288.85312,8253.506667,10250.06578,17.32258065
2019/7/13,11397.16143,8248.823333,10458.62863,17.4516129
2019/7/12,11776.08244,8244.14,10698.16568,17.58064516
2019/7/11,11376.67939,8196.04,10821.53181,17.70967742
2019/7/10,12147.69776,8202.53,11062.65289,17.83870968
2019/7/9,12545.44522,8141.73,11332.2515,17.96774194
2019/7/8,12248.87413,8098.38,11498.91016,18.09677419
2019/7/7,11441.6227,8119.516667,11488.49426,18.22580645
2019/7/6,11266.40134,8140.653333,11448.11373,18.35483871
2019/7/5,10980.08333,8161.79,11363.01729,18.48387097
2019/7/4,11221.25556,8166.01,11337.24243,18.61290323
2019/7/3,11943.62984,8170.23,11447.49469,18.74193548
2019/7/2,10818.18812,8109.09,11333.07531,18.87096774
2019/7/1,10638.00327,8091.16,11206.69858,19
2019/6/30,10912.25593,8062.853333,11153.16355,19.03333333
2019/6/29,12097.56779,8034.546667,11324.87341,19.06666667
2019/6/28,12482.40996,8006.24,11535.3346,19.1
2019/6/27,11237.07665,7967.76,11481.10588,19.13333333
2019/6/26,13112.78254,7909.97,11777.77437,19.16666667
2019/6/25,11810.12783,7884.72,11783.65681,19.2
2019/6/24,11013.9636,8005.7,11643.71259,19.23333333
2019/6/23,10880.05131,8014.37,11504.86509,19.26666667
2019/6/22,10719.8078,8023.04,11362.1274,19.3
2019/6/21,10162.2037,8031.71,11143.95945,19.33333333
2019/6/20,9589.390555,8051.34,10861.31056,19.36666667
2019/6/19,9311.883212,7987.32,10579.5965,19.4
2019/6/18,9125.090764,7953.88,10315.14091,19.43333333
2019/6/17,9328.082236,7845.02,10135.6757,19.46666667
2019/6/16,9025.723642,7828.9,9933.866233,19.5
2019/6/15,8859.597054,7812.78,9738.544564,19.53333333
2019/6/14,8696.970843,7796.66,9549.167524,19.56666667
2019/6/13,8286.913174,7837.13,9319.666733,19.6
2019/6/12,8159.590369,7792.72,9108.743758,19.63333333
2019/6/11,7962.75633,7822.57,8900.382407,19.66666667
2019/6/10,8000.570019,7823.17,8736.780155,19.7
2019/6/9,7750.808728,7796.146667,8557.512623,19.73333333
2019/6/8,7974.683977,7769.123333,8451.543778,19.76666667
2019/6/7,8070.900978,7742.1,8382.335996,19.8
2019/6/6,7846.273224,7615.55,8284.870038,19.83333333
2019/6/5,7860.506171,7575.48,8207.712971,19.86666667
2019/6/4,7760.011058,7527.12,8126.312623,19.9
2019/6/3,8362.955081,7333.02,8169.338525,19.93333333
2019/6/2,8781.231373,7373.063333,8280.59177,19.96666667
2019/6/1,8596.109824,7413.106667,8337.958689,20
2019/5/31,8606.278615,7453.15,8386.74413,19.87096774
2019/5/30,8380.8684,7567.72,8385.675815,19.74193548
2019/5/29,8672.985373,7547.31,8437.913917,19.61290323
2019/5/28,8721.615742,7607.35,8489.496067,19.48387097
2019/5/27,8857.096556,7614.765,8556.332519,19.35483871
2019/5/26,8736.628564,7622.18,8589.113618,19.22580645
2019/5/25,8104.732046,7629.595,8501.044242,19.09677419
2019/5/24,8021.477876,7637.01,8413.850357,18.96774194
2019/5/23,7919.729554,7628.28,8324.010211,18.83870968
2019/5/22,7744.861887,7750.84,8218.710516,18.70967742
2019/5/21,7984.314133,7785.72,8176.092992,18.58064516
2019/5/20,8004.459954,7702.38,8144.886985,18.4516129
2019/5/19,8186.662732,7740.35,8152.482575,18.32258065
2019/5/18,7332.609911,7778.32,8003.414818,18.19354839
2019/5/17,7382.337789,7816.29,7890.491722,18.06451613
2019/5/16,7918.875905,7898.05,7895.652482,17.93548387
2019/5/15,8181.247379,7822.15,7947.578827,17.80645161
2019/5/14,8028.236494,7734.49,7962.243858,17.67741935
2019/5/13,7813.193116,7647.02,7935.143723,17.5483871
2019/5/12,6992.035884,7736.993333,7763.66957,17.41935484
2019/5/11,7235.877636,7826.966667,7667.7074,17.29032258
2019/5/10,6386.69149,7916.94,7434.795417,17.16129032
2019/5/9,6187.660821,7910.59,7208.043672,17.03225806
2019/5/8,5973.935496,7943.32,6983.660367,16.90322581
2019/5/7,5855.204284,7963.76,6778.486534,16.77419355
2019/5/6,5742.76254,8123.29,6590.173081,16.64516129
2019/5/5,5779.333069,8136.86,6442.747624,16.51612903
2019/5/4,5820.358392,8150.43,6329.585945,16.38709677
2019/5/3,5734.732074,8164,6221.430696,16.25806452
2019/5/2,5485.782605,8036.77,6087.676498,16.12903226
2019/5/1,5388.818933,8049.64,5960.611486,16
2019/4/30,5305.984482,8095.39,5841.588394,15.86666667
2019/4/29,5258.677411,8161.85,5735.604579,15.73333333
2019/4/28,5293.938256,8156.7,5655.301611,15.6
2019/4/27,5274.514196,8151.55,5586.067536,15.46666667
2019/4/26,5264.272698,8146.4,5527.559383,15.33333333
2019/4/25,5241.366292,8118.68,5475.524276,15.2
2019/4/24,5484.270138,8102.02,5477.114433,15.06666667
2019/4/23,5591.933563,8120.82,5497.990638,14.93333333
2019/4/22,5417.509437,8015.27,5483.357693,14.8
2019/4/21,5349.866311,8010.9675,5459.086532,14.66666667
2019/4/20,5363.756655,8006.665,5441.753827,14.53333333
2019/4/19,5317.96215,8002.3625,5419.24625,14.4
2019/4/18,5309.256996,7998.06,5399.248203,14.26666667
2019/4/17,5271.109695,7996.08,5375.950293,14.13333333
2019/4/16,5280.621478,8000.23,5358.617781,14
2019/4/15,5114.800176,7976.01,5314.287307,13.86666667
2019/4/14,5187.562408,7978.726667,5291.246417,13.73333333
2019/4/13,5132.674495,7981.443333,5262.415158,13.6
2019/4/12,5090.026913,7984.16,5231.071841,13.46666667
2019/4/11,5055.483612,7947.36,5199.146708,13.33333333
2019/4/10,5334.165462,7964.24,5223.695573,13.2
2019/4/9,5235.702336,7909.28,5225.878621,13.06666667
2019/4/8,5303.985429,7953.88,5240.079858,12.93333333
2019/4/7,5212.309923,7948.816667,5235.030779,12.8
2019/4/6,5066.740036,7943.753333,5204.432462,12.66666667
2019/4/5,5029.810426,7938.69,5172.683001,12.53333333
2019/4/4,4924.082434,7891.78,5127.482898,12.4
2019/4/3,4981.380899,7895.55,5100.918898,12.26666667
2019/4/2,4888.060145,7848.69,5062.217307,12.13333333
2019/4/1,4202.12515,7828.91,4905.836915,12
2019/3/31,4202.588398,7795.713333,4777.973548,11.90322581
2019/3/30,4164.62132,7762.516667,4666.454961,11.80645161
2019/3/29,4128.954216,7729.32,4568.727553,11.70967742
2019/3/28,4061.003062,7669.17,4476.414009,11.61290323
2019/3/27,4069.689197,7643.38,4402.464043,11.51612903
2019/3/26,3980.620043,7691.52,4325.765134,11.41935484
2019/3/25,3969.701717,7637.54,4261.026331,11.32258065
2019/3/24,4024.480056,7639.25,4218.017917,11.22580645
2019/3/23,4034.593702,7640.96,4184.66806,11.12903226
2019/3/22,4017.939706,7642.67,4154.353814,11.03225806
2019/3/21,4024.283202,7838.96,4130.704612,10.93548387
2019/3/20,4075.319877,7728.97,4120.63466,10.83870968
2019/3/19,4039.787114,7723.95,4105.935106,10.74193548
2019/3/18,4020.470962,7714.48,4090.396171,10.64516129
2019/3/17,4007.16692,7705.83,4075.26358,10.5483871
2019/3/16,4024.229285,7697.18,4065.984617,10.4516129
2019/3/15,3928.041329,7688.53,4040.904019,10.35483871
2019/3/14,3900.376687,7630.91,4015.353595,10.25806452
2019/3/13,3895.619863,7643.41,3993.583826,10.16129032
2019/3/12,3901.113915,7591.03,3976.771115,10.06451613
2019/3/11,3879.103312,7558.06,3959.013332,9.967741935
2019/3/10,3902.806463,7508.086667,3948.793902,9.870967742
2019/3/9,3931.895283,7458.113333,3945.721425,9.774193548
2019/3/8,3872.141156,7408.14,3932.343195,9.677419355
2019/3/7,3888.248904,7421.46,3924.326051,9.580645161
2019/3/6,3873.668096,7505.92,3915.115514,9.483870968
2019/3/5,3855.002805,7576.36,3904.18593,9.387096774
2019/3/4,3755.244534,7577.57,3877.105676,9.290322581
2019/3/3,3881.076222,7583.496667,3877.827594,9.193548387
2019/3/2,3848.655865,7589.423333,3872.523643,9.096774194
2019/3/1,3834.29029,7595.35,3865.572124,9
2019/2/28,3845.258313,7532.53,3861.878704,9
2019/2/27,3841.615656,7554.51,3858.194514,9
2019/2/26,3842.992707,7549.3,3855.430549,9
2019/2/25,3868.161644,7554.46,3857.745293,9
2019/2/24,3807.506664,7545.49,3848.610997,9
2019/2/23,4123.668789,7536.52,3898.621505,9
2019/2/22,3970.590294,7527.55,3911.706739,9
2019/2/21,3894.540736,7459.71,3908.585648,9
2019/2/20,3918.389586,7489.07,3910.368182,9
2019/2/19,3893.270397,7486.77,3907.259494,9
2019/2/18,3858.949361,7483.18,3898.475833,9
2019/2/17,3630.269019,7479.59,3849.710958,9
2019/2/16,3599.138222,7476,3804.152279,9
2019/2/15,3596.820722,7472.41,3766.455632,9
2019/2/14,3577.37136,7426.96,3732.076673,9
2019/2/13,3590.146721,7420.38,3706.271228,9
2019/2/12,3608.145569,7414.62,3688.430199,9
2019/2/11,3615.96957,7307.91,3675.255539,9
2019/2/10,3663.532767,7304.673333,3673.124126,9
