Date,Close,Google_trends,Decred - Tweets
2021/3/13,61297.99739,48.70967742,154790
2021/3/12,57278.15502,48.48387097,104787
2021/3/11,57633.69981,48.25806452,95858
2021/3/10,55998.73927,48.03225806,81908
2021/3/9,54759.46169,47.80645161,85849
2021/3/8,52326.86244,47.58064516,81828
2021/3/7,51409.22675,47.35483871,68935
2021/3/6,48884.80043,47.12903226,40281
2021/3/5,48901.91568,46.90322581,70950
2021/3/4,48523.77958,46.67741935,81460
2021/3/3,50593.57978,46.4516129,94227
2021/3/2,48245.59608,46.22580645,103342
2021/3/1,49557.93686,46,89756
2021/2/28,44986.74483,46.71428571,73439
2021/2/27,46202.31375,47.42857143,66315
2021/2/26,46205.25772,48.14285714,81742
2021/2/25,47372.37799,48.85714286,82520
2021/2/24,49577.66705,49.57142857,103733
2021/2/23,48514.38215,50.28571429,131691
2021/2/22,54153.65519,51,110348
2021/2/21,57367.94614,51.71428571,111638
2021/2/20,56008.78744,52.42857143,118093
2021/2/19,55795.15505,53.14285714,150898
2021/2/18,51656.84687,53.85714286,116096
2021/2/17,52127.62093,54.57142857,147890
2021/2/16,49261.05077,55.28571429,147792
2021/2/15,47981.97749,56,101777
2021/2/14,48673.32971,56.71428571,99797
2021/2/13,47056.76956,57.42857143,93740
2021/2/12,47622.56892,58.14285714,122503
2021/2/11,47680.42444,58.85714286,115390
2021/2/10,44866.50228,59.57142857,124292
2021/2/9,46511.52058,60.28571429,159207
2021/2/8,46225.49641,61,212923
2021/2/7,38888.63824,61.71428571,77886
2021/2/6,39191.50755,62.42857143,107331
2021/2/5,37945.96447,63.14285714,97415
2021/2/4,36938.03487,63.85714286,76348
2021/2/3,37551.93435,64.57142857,87809
2021/2/2,35507.12771,65.28571429,80624
2021/2/1,33513.4412,66,91439
2021/1/31,33136.13947,65.93548387,68163
2021/1/30,34333.10794,65.87096774,93578
2021/1/29,34241.18685,65.80645161,200783
2021/1/28,33117.57284,65.74193548,84933
2021/1/27,30305.34378,65.67741935,60652
2021/1/26,32577.7687,65.61290323,55828
2021/1/25,32272.78384,65.5483871,63766
2021/1/24,32261.74435,65.48387097,50983
2021/1/23,32045.83959,65.41935484,52802
2021/1/22,32836.13558,65.35483871,79570
2021/1/21,30892.80236,65.29032258,79347
2021/1/20,35636.11099,65.22580645,61204
2021/1/19,36177.48749,65.16129032,70173
2021/1/18,36714.8432,65.09677419,69189
2021/1/17,35786.41703,65.03225806,59161
2021/1/16,36178.18021,64.96774194,62189
2021/1/15,36678.9504,64.90322581,70388
2021/1/14,39304.68621,64.83870968,106170
2021/1/13,37359.33216,64.77419355,91811
2021/1/12,33949.39683,64.70967742,83880
2021/1/11,35569.7227,64.64516129,109316
2021/1/10,38299.0196,64.58064516,74964
2021/1/9,40129.0005,64.51612903,84725
2021/1/8,40703.29054,64.4516129,113560
2021/1/7,39493.12851,64.38709677,125036
2021/1/6,36904.21825,64.32258065,86631
2021/1/5,33965.16042,64.25806452,68133
2021/1/4,31973.83215,64.19354839,82412
2021/1/3,32877.60728,64.12903226,141596
2021/1/2,32093.26496,64.06451613,145059
2021/1/1,29300.19094,64,55480
2020/12/31,28977.96182,62.93548387,68822
2020/12/30,28810.02049,61.87096774,80886
2020/12/29,27392.54055,60.80645161,56236
2020/12/28,27147.36675,59.74193548,59779
2020/12/27,26326.48184,58.67741935,88788
2020/12/26,26446.97357,57.61290323,72172
2020/12/25,24652.03652,56.5483871,49739
2020/12/24,23733.03049,55.48387097,42618
2020/12/23,23261.7852,54.41935484,43942
2020/12/22,23801.64017,53.35483871,45927
2020/12/21,22882.15792,52.29032258,61296
2020/12/20,23516.40283,51.22580645,62679
2020/12/19,23844.56807,50.16129032,56872
2020/12/18,23113.99259,49.09677419,67616
2020/12/17,22823.45909,48.03225806,120169
2020/12/16,21367.09631,46.96774194,127155
2020/12/15,19434.07031,45.90322581,43739
2020/12/14,19270.74681,44.83870968,38737
2020/12/13,19169.33845,43.77419355,39491
2020/12/12,18804.79471,42.70967742,38898
2020/12/11,18062.11899,41.64516129,35891
2020/12/10,18261.87845,40.58064516,37279
2020/12/9,18569.9877,39.51612903,42250
2020/12/8,18325.0542,38.4516129,46222
2020/12/7,19190.03778,37.38709677,45372
2020/12/6,19336.69255,36.32258065,39953
2020/12/5,19127.65682,35.25806452,39802
2020/12/4,18737.19266,34.19354839,46085
2020/12/3,19427.95496,33.12903226,44375
2020/12/2,19201.27613,32.06451613,48309
2020/12/1,18855.04374,31,60008
2020/11/30,19721.87473,30.76666667,66042
2020/11/29,18162.12347,30.53333333,33292
2020/11/28,17707.71579,30.3,37071
2020/11/27,17076.84202,30.06666667,44777
2020/11/26,17072.81034,29.83333333,53237
2020/11/25,18770.2021,29.6,46379
2020/11/24,19121.51141,29.36666667,78971
2020/11/23,18374.45258,29.13333333,47594
2020/11/22,18413.52697,28.9,43581
2020/11/21,18709.05738,28.66666667,45874
2020/11/20,18641.28503,28.43333333,47903
2020/11/19,17806.27692,28.2,43267
2020/11/18,17827.83915,27.96666667,70679
2020/11/17,17683.75928,27.73333333,74813
2020/11/16,16725.11073,27.5,47177
2020/11/15,15961.34579,27.26666667,33836
2020/11/14,16083.58805,27.03333333,37293
2020/11/13,16316.13726,26.8,48337
2020/11/12,16279.27054,26.56666667,44220
2020/11/11,15687.48025,26.33333333,39657
2020/11/10,15280.16349,26.1,35104
2020/11/9,15326.15685,25.86666667,35977
2020/11/8,15499.08129,25.63333333,30699
2020/11/7,14821.98325,25.4,33705
2020/11/6,15547.05255,25.16666667,47823
2020/11/5,15558.52541,24.93333333,60368
2020/11/4,14132.96094,24.7,47315
2020/11/3,13973.24888,24.46666667,36459
2020/11/2,13576.96848,24.23333333,32602
2020/11/1,13735.00686,24,40439
2020/10/31,13795.52655,23.70967742,49308
2020/10/30,13568.83725,23.41935484,32806
2020/10/29,13443.53152,23.12903226,36808
2020/10/28,13275.48126,22.83870968,36385
2020/10/27,13651.54051,22.5483871,44889
2020/10/26,13065.53603,22.25806452,36554
2020/10/25,13020.81172,21.96774194,28445
2020/10/24,13117.17473,21.67741935,32175
2020/10/23,12929.02218,21.38709677,35777
2020/10/22,12958.53719,21.09677419,43790
2020/10/21,12808.79595,20.80645161,64870
2020/10/20,11910.24211,20.51612903,37581
2020/10/19,11748.37678,20.22580645,31375
2020/10/18,11490.01581,19.93548387,26901
2020/10/17,11368.48474,19.64516129,29771
2020/10/16,11312.66278,19.35483871,36596
2020/10/15,11492.6159,19.06451613,63222
2020/10/14,11426.36748,18.77419355,87570
2020/10/13,11423.48002,18.48387097,33789
2020/10/12,11544.13764,18.19354839,32811
2020/10/11,11376.43511,17.90322581,33070
2020/10/10,11294.99419,17.61290323,37385
2020/10/9,11066.19087,17.32258065,41653
2020/10/8,10898.55184,17.03225806,42037
2020/10/7,10665.25226,16.74193548,34215
2020/10/6,10604.44685,16.4516129,30843
2020/10/5,10784.67082,16.16129032,29324
2020/10/4,10665.69855,15.87096774,31026
2020/10/3,10541.32189,15.58064516,29374
2020/10/2,10566.49438,15.29032258,32092
2020/10/1,10614.30333,15,35755
2020/9/30,10766.81409,14.93333333,33290
2020/9/29,10839.96268,14.86666667,32020
2020/9/28,10702.47283,14.8,34219
2020/9/27,10766.52245,14.73333333,37113
2020/9/26,10739.74258,14.66666667,25955
2020/9/25,10683.39523,14.6,38495
2020/9/24,10731.5324,14.53333333,37643
2020/9/23,10231.05131,14.46666667,47367
2020/9/22,10531.35154,14.4,38132
2020/9/21,10427.87773,14.33333333,32418
2020/9/20,10914.68741,14.26666667,26571
2020/9/19,11076.85089,14.2,29151
2020/9/18,10916.97092,14.13333333,31357
2020/9/17,10934.41967,14.06666667,33417
2020/9/16,10946.92123,14,35407
2020/9/15,10782.9998,13.93333333,34641
2020/9/14,10665.11372,13.86666667,29947
2020/9/13,10315.66641,13.8,27955
2020/9/12,10438.37739,13.73333333,27451
2020/9/11,10374.77815,13.66666667,30008
2020/9/10,10334.63865,13.6,29885
2020/9/9,10214.15437,13.53333333,30051
2020/9/8,10112.20637,13.46666667,28540
2020/9/7,10356.44438,13.4,30832
2020/9/6,10257.22974,13.33333333,23088
2020/9/5,10129.78665,13.26666667,28115
2020/9/4,10473.51945,13.2,34973
2020/9/3,10215.66996,13.13333333,37151
2020/9/2,11399.14897,13.06666667,32608
2020/9/1,11921.75492,13,35393
2020/8/31,11655.9987,13.06451613,29068
2020/8/30,11697.79437,13.12903226,27893
2020/8/29,11485.10157,13.19354839,26986
2020/8/28,11496.83022,13.25806452,34517
2020/8/27,11311.2402,13.32258065,32432
2020/8/26,11463.56797,13.38709677,31857
2020/8/25,11361.55482,13.4516129,36405
2020/8/24,11763.76171,13.51612903,32820
2020/8/23,11653.40729,13.58064516,28557
2020/8/22,11681.15793,13.64516129,27846
2020/8/21,11530.91923,13.70967742,34177
2020/8/20,11866.59519,13.77419355,33256
2020/8/19,11732.40557,13.83870968,36164
2020/8/18,11961.9946,13.90322581,38262
2020/8/17,12285.93663,13.96774194,40655
2020/8/16,11892.68092,14.03225806,29007
2020/8/15,11865.38305,14.09677419,39156
2020/8/14,11742.87637,14.16129032,38124
2020/8/13,11763.00914,14.22580645,30485
2020/8/12,11576.81427,14.29032258,35237
2020/8/11,11395.40582,14.35483871,33567
2020/8/10,11867.86649,14.41935484,35606
2020/8/9,11648.08317,14.48387097,25986
2020/8/8,11728.58523,14.5483871,29019
2020/8/7,11583.15927,14.61290323,37514
2020/8/6,11780.28537,14.67741935,38775
2020/8/5,11732.92795,14.74193548,38033
2020/8/4,11194.55461,14.80645161,29318
2020/8/3,11246.25548,14.87096774,29874
2020/8/2,11073.60766,14.93548387,33109
2020/8/1,11800.38987,15,39913
2020/7/31,11334.58547,14.96774194,30055
2020/7/30,11109.23106,14.93548387,32625
2020/7/29,11073.29788,14.90322581,33785
2020/7/28,10895.73396,14.87096774,45495
2020/7/27,10996.5366,14.83870968,51139
2020/7/26,9917.359474,14.80645161,30432
2020/7/25,9686.120716,14.77419355,27808
2020/7/24,9545.046629,14.74193548,27407
2020/7/23,9592.963304,14.70967742,27632
2020/7/22,9518.901022,14.67741935,25069
2020/7/21,9385.174346,14.64516129,27374
2020/7/20,9164.069789,14.61290323,24912
2020/7/19,9207.816996,14.58064516,18893
2020/7/18,9170.802681,14.5483871,21879
2020/7/17,9155.773355,14.51612903,24865
2020/7/16,9137.239203,14.48387097,56131
2020/7/15,9206.764838,14.4516129,54174
2020/7/14,9254.204474,14.41935484,35940
2020/7/13,9247.107825,14.38709677,25309
2020/7/12,9286.726085,14.35483871,19664
2020/7/11,9231.3201,14.32258065,22288
2020/7/10,9278.447734,14.29032258,24965
2020/7/9,9240.366176,14.25806452,24645
2020/7/8,9420.350155,14.22580645,22723
2020/7/7,9252.35518,14.19354839,22547
2020/7/6,9342.540316,14.16129032,27694
2020/7/5,9072.772592,14.12903226,20039
2020/7/4,9127.518467,14.09677419,24368
2020/7/3,9065.577985,14.06451613,25726
2020/7/2,9084.054479,14.03225806,26683
2020/7/1,9225.668161,14,26910
2020/6/30,9145.560607,13.96666667,28895
2020/6/29,9180.159026,13.93333333,32380
2020/6/28,9118.117533,13.9,28965
2020/6/27,9014.224272,13.86666667,28444
2020/6/26,9165.503578,13.83333333,30758
2020/6/25,9254.748296,13.8,31154
2020/6/24,9289.303605,13.76666667,32446
2020/6/23,9614.943606,13.73333333,34373
2020/6/22,9685.845287,13.7,33399
2020/6/21,9289.8938,13.66666667,26333
2020/6/20,9348.977142,13.63333333,26154
2020/6/19,9305.901805,13.6,29522
2020/6/18,9401.552893,13.56666667,23904
2020/6/17,9463.405493,13.53333333,23559
2020/6/16,9520.484681,13.5,28992
2020/6/15,9421.65218,13.46666667,28560
2020/6/14,9352.845602,13.43333333,24592
2020/6/13,9463.820529,13.4,30524
2020/6/12,9460.375485,13.36666667,34530
2020/6/11,9314.37816,13.33333333,34444
2020/6/10,9864.561413,13.3,35740
2020/6/9,9769.869088,13.26666667,33586
2020/6/8,9773.301577,13.23333333,30802
2020/6/7,9742.573822,13.2,26035
2020/6/6,9662.323105,13.16666667,26066
2020/6/5,9641.917175,13.13333333,31415
2020/6/4,9803.990306,13.1,33808
2020/6/3,9652.629014,13.06666667,32772
2020/6/2,9538.727853,13.03333333,48257
2020/6/1,10177.77035,13,34801
2020/5/31,9449.860914,13.25806452,28806
2020/5/30,9693.552427,13.51612903,29372
2020/5/29,9418.13384,13.77419355,34052
2020/5/28,9536.159369,14.03225806,38537
2020/5/27,9165.144674,14.29032258,34046
2020/5/26,8850.3542,14.5483871,30190
2020/5/25,8897.213209,14.80645161,34450
2020/5/24,8791.793685,15.06451613,30235
2020/5/23,9180.527997,15.32258065,27771
2020/5/22,9160.70542,15.58064516,46283
2020/5/21,9073.693079,15.83870968,36198
2020/5/20,9524.434064,16.09677419,33468
2020/5/19,9761.178765,16.35483871,31927
2020/5/18,9733.739137,16.61290323,38987
2020/5/17,9667.578397,16.87096774,33797
2020/5/16,9380.484219,17.12903226,40293
2020/5/15,9293.972171,17.38709677,38102
2020/5/14,9772.561576,17.64516129,48588
2020/5/13,9302.896541,17.90322581,46507
2020/5/12,8792.063768,18.16129032,60453
2020/5/11,8593.856494,18.41935484,82838
2020/5/10,8745.152545,18.67741935,41923
2020/5/9,9570.005988,18.93548387,42273
2020/5/8,9822.885629,19.19354839,53749
2020/5/7,9968.105282,19.4516129,59654
2020/5/6,9198.252701,19.70967742,55866
2020/5/5,8967.997704,19.96774194,50889
2020/5/4,8883.306781,20.22580645,43373
2020/5/3,8894.362675,20.48387097,43879
2020/5/2,8974.922892,20.74193548,42783
2020/5/1,8832.981251,21,40443
2020/4/30,8607.329832,20.83333333,50532
2020/4/29,8759.78919,20.66666667,48269
2020/4/28,7754.222426,20.5,41546
2020/4/27,7766.689761,20.33333333,39379
2020/4/26,7665.828318,20.16666667,33495
2020/4/25,7535.263897,20,33355
2020/4/24,7497.353393,19.83333333,32567
2020/4/23,7464.891127,19.66666667,35498
2020/4/22,7106.551177,19.5,30981
2020/4/21,6851.005362,19.33333333,32492
2020/4/20,6856.785953,19.16666667,34822
2020/4/19,7133.148679,19,25819
2020/4/18,7233.157423,18.83333333,25279
2020/4/17,7034.540358,18.66666667,28790
2020/4/16,7088.799492,18.5,30583
2020/4/15,6637.791816,18.33333333,28889
2020/4/14,6856.179094,18.16666667,31671
2020/4/13,6837.42254,18,26814
2020/4/12,6977.230636,17.83333333,23749
2020/4/11,6869.586552,17.66666667,22432
2020/4/10,6859.833737,17.5,28128
2020/4/9,7293.58436,17.33333333,29133
2020/4/8,7352.328771,17.16666667,30033
2020/4/7,7198.770192,17,32171
2020/4/6,7279.161792,16.83333333,32118
2020/4/5,6789.732165,16.66666667,25533
2020/4/4,6847.730055,16.5,28502
2020/4/3,6733.747735,16.33333333,33185
2020/4/2,6807.465142,16.16666667,29947
2020/4/1,6598.287015,16,27700
2020/3/31,6431.262413,16.12903226,24944
2020/3/30,6424.078447,16.25806452,24425
2020/3/29,5917.297073,16.38709677,22187
2020/3/28,6239.838832,16.51612903,20983
2020/3/27,6377.749564,16.64516129,24128
2020/3/26,6736.291779,16.77419355,24772
2020/3/25,6681.336594,16.90322581,26878
2020/3/24,6736.044984,17.03225806,31076
2020/3/23,6467.459038,17.16129032,28657
2020/3/22,5843.158786,17.29032258,27844
2020/3/21,6149.798351,17.41935484,25403
2020/3/20,6192.309975,17.5483871,28150
2020/3/19,6160.004718,17.67741935,29033
2020/3/18,5365.581534,17.80645161,26644
2020/3/17,5362.320407,17.93548387,26159
2020/3/16,5022.578106,18.06451613,27432
2020/3/15,5381.745247,18.19354839,22102
2020/3/14,5212.979298,18.32258065,22922
2020/3/13,5518.647281,18.4516129,43020
2020/3/12,4724.392684,18.58064516,44735
2020/3/11,7931.347543,18.70967742,23550
2020/3/10,7900.821326,18.83870968,24544
2020/3/9,7915.672115,18.96774194,31167
2020/3/8,8042.736084,19.09677419,19627
2020/3/7,8898.942078,19.22580645,19205
2020/3/6,9129.266628,19.35483871,22285
2020/3/5,9051.139212,19.48387097,26232
2020/3/4,8749.500222,19.61290323,27221
2020/3/3,8772.476037,19.74193548,25782
2020/3/2,8900.06855,19.87096774,25876
2020/3/1,8557.504358,20,22847
2020/2/29,8569.467785,19.79310345,22884
2020/2/28,8731.610771,19.5862069,25289
2020/2/27,8775.595016,19.37931034,25882
2020/2/26,8829.543593,19.17241379,27388
2020/2/25,9358.38862,18.96551724,27251
2020/2/24,9664.370232,18.75862069,28829
2020/2/23,9923.65932,18.55172414,25803
2020/2/22,9667.521623,18.34482759,24088
2020/2/21,9683.453206,18.13793103,23685
2020/2/20,9612.392632,17.93103448,26789
2020/2/19,9621.766806,17.72413793,31627
2020/2/18,10144.8965,17.51724138,29623
2020/2/17,9711.996028,17.31034483,25279
2020/2/16,9969.23568,17.10344828,23996
2020/2/15,9903.077897,16.89655172,23918
2020/2/14,10327.51233,16.68965517,25754
2020/2/13,10225.41526,16.48275862,26869
2020/2/12,10327.55459,16.27586207,28341
2020/2/11,10229.7009,16.06896552,28117
2020/2/10,9869.436912,15.86206897,27170
2020/2/9,10128.75028,15.65517241,38674
2020/2/8,9899.911944,15.44827586,22495
2020/2/7,9820.295542,15.24137931,25577
2020/2/6,9754.078412,15.03448276,30260
2020/2/5,9602.309743,14.82758621,34975
2020/2/4,9187.070016,14.62068966,28537
2020/2/3,9302.362658,14.4137931,32917
2020/2/2,9339.574889,14.20689655,75543
2020/2/1,9386.105652,14,15818
2020/1/31,9336.132885,13.96774194,17685
2020/1/30,9503.268,13.93548387,18452
2020/1/29,9304.918064,13.90322581,22062
2020/1/28,9334.836393,13.87096774,20422
2020/1/27,8895.603628,13.83870968,18223
2020/1/26,8591.002876,13.80645161,14485
2020/1/25,8366.208771,13.77419355,13919
2020/1/24,8440.287026,13.74193548,16643
2020/1/23,8391.607957,13.70967742,18546
2020/1/22,8672.801079,13.67741935,19401
2020/1/21,8747.38185,13.64516129,19285
2020/1/20,8639.19622,13.61290323,18586
2020/1/19,8697.342225,13.58064516,20557
2020/1/18,8929.544857,13.5483871,17651
2020/1/17,8921.648281,13.51612903,17272
2020/1/16,8722.037088,13.48387097,18513
2020/1/15,8807.632434,13.4516129,18142
2020/1/14,8838.564862,13.41935484,20772
2020/1/13,8116.96951,13.38709677,15305
2020/1/12,8164.590608,13.35483871,14383
2020/1/11,8024.791559,13.32258065,15900
2020/1/10,8160.413567,13.29032258,18266
2020/1/9,7829.06324,13.25806452,20500
2020/1/8,8055.759827,13.22580645,20820
2020/1/7,8155.216395,13.19354839,20950
2020/1/6,7764.21795,13.16129032,16540
2020/1/5,7352.362745,13.12903226,16533
2020/1/4,7358.491964,13.09677419,16357
2020/1/3,7317.184074,13.06451613,19730
2020/1/2,6968.274896,13.03225806,15920
2020/1/1,7213.918462,13,13987
2019/12/31,7202.624251,12.93548387,13500
2019/12/30,7245.988923,12.87096774,15568
2019/12/29,7386.37606,12.80645161,13684
2019/12/28,7312.04457,12.74193548,14765
2019/12/27,7246.422425,12.67741935,14711
2019/12/26,7211.341194,12.61290323,15205
2019/12/25,7205.380688,12.5483871,14984
2019/12/24,7240.620333,12.48387097,15959
2019/12/23,7329.609334,12.41935484,16906
2019/12/22,7482.961456,12.35483871,15978
2019/12/21,7138.888884,12.29032258,16562
2019/12/20,7185.155244,12.22580645,18959
2019/12/19,7150.376098,12.16129032,21588
2019/12/18,7275.754884,12.09677419,22374
2019/12/17,6624.129258,12.03225806,19303
2019/12/16,6902.888388,11.96774194,18724
2019/12/15,7120.922418,11.90322581,14381
2019/12/14,7078.955219,11.83870968,14114
2019/12/13,7255.126877,11.77419355,16588
2019/12/12,7202.460793,11.70967742,16412
2019/12/11,7199.716155,11.64516129,14324
2019/12/10,7233.814525,11.58064516,15197
2019/12/9,7350.418118,11.51612903,16592
2019/12/8,7516.676668,11.4516129,14176
2019/12/7,7496.125958,11.38709677,13437
2019/12/6,7532.610987,11.32258065,15697
2019/12/5,7386.510063,11.25806452,17127
2019/12/4,7216.456163,11.19354839,16817
2019/12/3,7300.208311,11.12903226,16469
2019/12/2,7315.108657,11.06451613,16129
2019/12/1,7417.184162,11,15964
2019/11/30,7548.613483,11.03333333,16174
2019/11/29,7740.415549,11.06666667,16670
2019/11/28,7442.795358,11.1,16332
2019/11/27,7502.033156,11.13333333,22517
2019/11/26,7169.264738,11.16666667,25824
2019/11/25,7133.946458,11.2,22633
2019/11/24,6932.313157,11.23333333,17253
2019/11/23,7316.797515,11.26666667,16543
2019/11/22,7290.351828,11.3,24404
2019/11/21,7631.016803,11.33333333,21597
2019/11/20,8097.187492,11.36666667,18338
2019/11/19,8134.76958,11.4,16874
2019/11/18,8211.789693,11.43333333,16505
2019/11/17,8503.049435,11.46666667,14539
2019/11/16,8497.411045,11.5,15041
2019/11/15,8474.539002,11.53333333,17028
2019/11/14,8662.422431,11.56666667,18144
2019/11/13,8785.801623,11.6,17058
2019/11/12,8801.603779,11.63333333,16739
2019/11/11,8732.154123,11.66666667,17451
2019/11/10,9043.004449,11.7,13655
2019/11/9,8818.432264,11.73333333,13608
2019/11/8,8791.640946,11.76666667,16463
2019/11/7,9219.011987,11.8,16147
2019/11/6,9329.520807,11.83333333,17193
2019/11/5,9311.283797,11.86666667,18119
2019/11/4,9389.905541,11.9,17953
2019/11/3,9205.743201,11.93333333,14022
2019/11/2,9290.257019,11.96666667,14470
2019/11/1,9225.753942,12,17370
2019/10/31,9154.923648,12,20869
2019/10/30,9162.391745,12,17972
2019/10/29,9411.885318,12,17199
2019/10/28,9234.267439,12,18462
2019/10/27,9544.094411,12,17460
2019/10/26,9235.929531,12,25470
2019/10/25,8651.13445,12,20601
2019/10/24,7440.037915,12,17486
2019/10/23,7469.521063,12,20329
2019/10/22,8040.006229,12,19420
2019/10/21,8212.771665,12,16282
2019/10/20,8202.005473,12,13294
2019/10/19,7950.124308,12,15757
2019/10/18,7955.464771,12,17011
2019/10/17,8075.178241,12,16806
2019/10/16,8008.809279,12,17713
2019/10/15,8174.781558,12,17552
2019/10/14,8347.201506,12,17307
2019/10/13,8294.599727,12,14172
2019/10/12,8314.921537,12,14136
2019/10/11,8272.024051,12,16759
2019/10/10,8556.950238,12,17144
2019/10/9,8572.837276,12,17990
2019/10/8,8189.796865,12,16662
2019/10/7,8196.15196,12,16843
2019/10/6,7876.455218,12,14729
2019/10/5,8130.134393,12,13536
2019/10/4,8155.655359,12,14904
2019/10/3,8232.129998,12,15626
2019/10/2,8361.919233,12,15544
2019/10/1,8294.743597,12,17754
2019/9/30,8269.028682,12.03333333,17758
2019/9/29,8068.668738,12.06666667,14229
2019/9/28,8208.595988,12.1,15414
2019/9/27,8183.569872,12.13333333,19119
2019/9/26,8077.936354,12.16666667,19619
2019/9/25,8439.84619,12.2,21772
2019/9/24,8588.424906,12.23333333,21250
2019/9/23,9719.397019,12.26666667,18065
2019/9/22,10050.18754,12.3,14650
2019/9/21,10006.06533,12.33333333,13899
2019/9/20,10179.86223,12.36666667,16907
2019/9/19,10241.6088,12.4,18387
2019/9/18,10164.1019,12.43333333,18477
2019/9/17,10208.16582,12.46666667,17082
2019/9/16,10268.65798,12.5,16491
2019/9/15,10313.44353,12.53333333,13380
2019/9/14,10353.5498,12.56666667,13360
2019/9/13,10346.59919,12.6,15885
2019/9/12,10387.51484,12.63333333,16904
2019/9/11,10159.72047,12.66666667,17080
2019/9/10,10132.5448,12.7,18300
2019/9/9,10322.05761,12.73333333,17004
2019/9/8,10410.18764,12.76666667,14593
2019/9/7,10477.09484,12.8,14526
2019/9/6,10339.45563,12.83333333,18376
2019/9/5,10574.49954,12.86666667,16187
2019/9/4,10578.32021,12.9,18177
2019/9/3,10603.09546,12.93333333,20903
2019/9/2,10329.85905,12.96666667,17337
2019/9/1,9716.72191,13,14620
2019/8/31,9609.787647,13.06451613,13453
2019/8/30,9582.255358,13.12903226,16339
2019/8/29,9493.755389,13.19354839,17137
2019/8/28,9759.791528,13.25806452,19033
2019/8/27,10219.41337,13.32258065,20448
2019/8/26,10374.87662,13.38709677,16826
2019/8/25,10118.39958,13.4516129,14278
2019/8/24,10142.8394,13.51612903,14618
2019/8/23,10385.50755,13.58064516,17668
2019/8/22,10123.99448,13.64516129,17858
2019/8/21,10136.96462,13.70967742,18179
2019/8/20,10751.85732,13.77419355,16596
2019/8/19,10890.2538,13.83870968,16770
2019/8/18,10331.46711,13.90322581,14246
2019/8/17,10220.07017,13.96774194,15703
2019/8/16,10344.50799,14.03225806,19352
2019/8/15,10296.60027,14.09677419,19697
2019/8/14,10010.24994,14.16129032,19072
2019/8/13,10920.98031,14.22580645,18208
2019/8/12,11398.76219,14.29032258,18156
2019/8/11,11555.7759,14.35483871,14407
2019/8/10,11342.4686,14.41935484,15781
2019/8/9,11857.84447,14.48387097,17787
2019/8/8,12019.25536,14.5483871,17352
2019/8/7,11976.65483,14.61290323,19684
2019/8/6,11497.06268,14.67741935,21526
2019/8/5,11782.65214,14.74193548,24014
2019/8/4,10948.18762,14.80645161,15514
2019/8/3,10806.81707,14.87096774,15856
2019/8/2,10523.94638,14.93548387,19806
2019/8/1,10365.98473,15,19930
2019/7/31,10080.08612,15.12903226,19647
2019/7/30,9581.211678,15.25806452,18294
2019/7/29,9533.58041,15.38709677,17179
2019/7/28,9545.094701,15.51612903,14762
2019/7/27,9464.997729,15.64516129,16400
2019/7/26,9845.987422,15.77419355,17954
2019/7/25,9904.696184,15.90322581,19361
2019/7/24,9807.414231,16.03225806,22926
2019/7/23,9916.381214,16.16129032,21610
2019/7/22,10338.58841,16.29032258,23274
2019/7/21,10596.3557,16.41935484,20697
2019/7/20,10764.70085,16.5483871,21566
2019/7/19,10511.69548,16.67741935,25759
2019/7/18,10629.02333,16.80645161,24597
2019/7/17,9643.714736,16.93548387,24278
2019/7/16,9499.558669,17.06451613,22784
2019/7/15,10885.58845,17.19354839,22735
2019/7/14,10288.85312,17.32258065,19451
2019/7/13,11397.16143,17.4516129,21442
2019/7/12,11776.08244,17.58064516,31450
2019/7/11,11376.67939,17.70967742,20230
2019/7/10,12147.69776,17.83870968,23834
2019/7/9,12545.44522,17.96774194,22180
2019/7/8,12248.87413,18.09677419,21434
2019/7/7,11441.6227,18.22580645,15820
2019/7/6,11266.40134,18.35483871,16184
2019/7/5,10980.08333,18.48387097,19656
2019/7/4,11221.25556,18.61290323,19546
2019/7/3,11943.62984,18.74193548,22563
2019/7/2,10818.18812,18.87096774,23546
2019/7/1,10638.00327,19,23124
2019/6/30,10912.25593,19.03333333,17663
2019/6/29,12097.56779,19.06666667,21149
2019/6/28,12482.40996,19.1,27588
2019/6/27,11237.07665,19.13333333,30175
2019/6/26,13112.78254,19.16666667,41687
2019/6/25,11810.12783,19.2,27019
2019/6/24,11013.9636,19.23333333,25892
2019/6/23,10880.05131,19.26666667,24127
2019/6/22,10719.8078,19.3,39374
2019/6/21,10162.2037,19.33333333,27828
2019/6/20,9589.390555,19.36666667,22820
2019/6/19,9311.883212,19.4,18490
2019/6/18,9125.090764,19.43333333,21527
2019/6/17,9328.082236,19.46666667,20646
2019/6/16,9025.723642,19.5,22492
2019/6/15,8859.597054,19.53333333,16573
2019/6/14,8696.970843,19.56666667,18696
2019/6/13,8286.913174,19.6,17035
2019/6/12,8159.590369,19.63333333,16268
2019/6/11,7962.75633,19.66666667,16251
2019/6/10,8000.570019,19.7,16525
2019/6/9,7750.808728,19.73333333,14067
2019/6/8,7974.683977,19.76666667,16193
2019/6/7,8070.900978,19.8,18556
2019/6/6,7846.273224,19.83333333,18986
2019/6/5,7860.506171,19.86666667,20976
2019/6/4,7760.011058,19.9,22663
2019/6/3,8362.955081,19.93333333,21639
2019/6/2,8781.231373,19.96666667,17800
