Date,Close, NASDAQ Composite Index,Google_trends
2021/5/13,49655.62103,13124.99,58.48387097
2021/5/12,50482.43448,13031.68,59.19354839
2021/5/11,56721.83384,13389.43,59.90322581
2021/5/10,55772.28125,13401.86,60.61290323
2021/5/9,58169.72762,13518.65333,61.32258065
2021/5/8,58711.17203,13635.44667,62.03225806
2021/5/7,57339.55,13752.24,62.74193548
2021/5/6,56484.49,13632.84,63.4516129
2021/5/5,57338.36,13582.42,64.16129032
2021/5/4,53329.38764,13633.5,64.87096774
2021/5/3,57211.40864,13895.12,65.58064516
2021/5/2,56563.76,13917.64,66.29032258
2021/5/1,57793.51887,13940.16,67
2021/4/30,57758.64693,13962.68,66.53333333
2021/4/29,53610.42906,14082.55,66.06666667
2021/4/28,54766.5393,14051.03,65.6
2021/4/27,54924.0147,14090.22,65.13333333
2021/4/26,53954.40657,14138.78,64.66666667
2021/4/25,48987.68164,14098.12333,64.2
2021/4/24,50007.71595,14057.46667,63.73333333
2021/4/23,51020.04115,14016.81,63.26666667
2021/4/22,51843.6798,13818.41,62.8
2021/4/21,53889.33,13950.22,62.33333333
2021/4/20,56363.62,13786.27,61.86666667
2021/4/19,55653.24487,13914.77,61.4
2021/4/18,56037.12872,13960.62667,60.93333333
2021/4/17,60078.27,14006.48333,60.46666667
2021/4/16,61504.76862,14052.34,60
2021/4/15,63183.14,14038.76,59.53333333
2021/4/14,62628.97594,13857.84,59.06666667
2021/4/13,63528.48,13996.1,58.6
2021/4/12,59940.53,13850,58.13333333
2021/4/11,60018.28649,13866.73,57.66666667
2021/4/10,59747.4368,13883.46,57.2
2021/4/9,58159.44,13900.19,56.73333333
2021/4/8,58019.88,13829.31,56.26666667
2021/4/7,56073.47156,13688.84,55.8
2021/4/6,58093.23833,13698.38,55.33333333
2021/4/5,58777.73936,13705.59,54.86666667
2021/4/4,58215.19,13649.22,54.4
2021/4/3,57139.13796,13592.85,53.93333333
2021/4/2,58963.3276,13536.48,53.46666667
2021/4/1,58755.61518,13480.11,53
2021/3/31,58719.45437,13246.87,52.77419355
2021/3/30,58693.94856,13045.4,52.5483871
2021/3/29,57664.85097,13059.65,52.32258065
2021/3/28,55861.95,13086.01,52.09677419
2021/3/27,55917.88011,13112.37,51.87096774
2021/3/26,55002.76979,13138.73,51.64516129
2021/3/25,51412.19201,12977.68,51.41935484
2021/3/24,52584.7854,12961.89,51.19354839
2021/3/23,54599.96181,13227.7,50.96774194
2021/3/22,54249.99078,13377.54,50.74193548
2021/3/21,57392.2057,13323.44,50.51612903
2021/3/20,58219.82,13269.34,50.29032258
2021/3/19,58091.62367,13215.24,50.06451613
2021/3/18,57687.52056,13116.17,49.83870968
2021/3/17,58711.97874,13525.2,49.61290323
2021/3/16,56455.99844,13471.57,49.38709677
2021/3/15,55723.94916,13459.71,49.16129032
2021/3/14,59380.01894,13413.09333,48.93548387
2021/3/13,61297.99739,13366.47667,48.70967742
2021/3/12,57278.15502,13319.86,48.48387097
2021/3/11,57633.69981,13398.67,48.25806452
2021/3/10,55998.73927,13068.83,48.03225806
2021/3/9,54759.46169,13073.82,47.80645161
2021/3/8,52326.86244,12609.16,47.58064516
2021/3/7,51409.22675,12712.82333,47.35483871
2021/3/6,48884.80043,12816.48667,47.12903226
2021/3/5,48901.91568,12920.15,46.90322581
2021/3/4,48523.77958,12723.47,46.67741935
2021/3/3,50593.57978,12997.75,46.4516129
2021/3/2,48245.59608,13358.79,46.22580645
2021/3/1,49557.93686,13588.83,46
2021/2/28,44986.74483,13456.67,46.71428571
2021/2/27,46202.31375,13324.51,47.42857143
2021/2/26,46205.25772,13192.35,48.14285714
2021/2/25,47372.37799,13119.43,48.85714286
2021/2/24,49577.66705,13597.97,49.57142857
2021/2/23,48514.38215,13465.2,50.28571429
2021/2/22,54153.65519,13533.05,51
2021/2/21,57367.94614,13646.85333,51.71428571
2021/2/20,56008.78744,13760.65667,52.42857143
2021/2/19,55795.15505,13874.46,53.14285714
2021/2/18,51656.84687,13865.36,53.85714286
2021/2/17,52127.62093,13965.5,54.57142857
2021/2/16,49261.05077,14047.5,55.28571429
2021/2/15,47981.97749,14059.4925,56
2021/2/14,48673.32971,14071.485,56.71428571
2021/2/13,47056.76956,14083.4775,57.42857143
2021/2/12,47622.56892,14095.47,58.14285714
2021/2/11,47680.42444,14025.77,58.85714286
2021/2/10,44866.50228,13972.53,59.57142857
2021/2/9,46511.52058,14007.7,60.28571429
2021/2/8,46225.49641,13987.64,61
2021/2/7,38888.63824,13943.86,61.71428571
2021/2/6,39191.50755,13900.08,62.42857143
2021/2/5,37945.96447,13856.3,63.14285714
2021/2/4,36938.03487,13777.74,63.85714286
2021/2/3,37551.93435,13610.54,64.57142857
2021/2/2,35507.12771,13612.78,65.28571429
2021/2/1,33513.4412,13403.4,66
2021/1/31,33136.13947,13292.49667,65.93548387
2021/1/30,34333.10794,13181.59333,65.87096774
2021/1/29,34241.18685,13070.69,65.80645161
2021/1/28,33117.57284,13337.16,65.74193548
2021/1/27,30305.34378,13270.6,65.67741935
2021/1/26,32577.7687,13626.06,65.61290323
2021/1/25,32272.78384,13635.99,65.5483871
2021/1/24,32261.74435,13605.01333,65.48387097
2021/1/23,32045.83959,13574.03667,65.41935484
2021/1/22,32836.13558,13543.06,65.35483871
2021/1/21,30892.80236,13530.92,65.29032258
2021/1/20,35636.11099,13457.25,65.22580645
2021/1/19,36177.48749,13197.18,65.16129032
2021/1/18,36714.8432,13147.51,65.09677419
2021/1/17,35786.41703,13097.84,65.03225806
2021/1/16,36178.18021,13048.17,64.96774194
2021/1/15,36678.9504,12998.5,64.90322581
2021/1/14,39304.68621,13112.64,64.83870968
2021/1/13,37359.33216,13128.95,64.77419355
2021/1/12,33949.39683,13072.43,64.70967742
2021/1/11,35569.7227,13036.43,64.64516129
2021/1/10,38299.0196,13091.61333,64.58064516
2021/1/9,40129.0005,13146.79667,64.51612903
2021/1/8,40703.29054,13201.98,64.4516129
2021/1/7,39493.12851,13067.48,64.38709677
2021/1/6,36904.21825,12740.79,64.32258065
2021/1/5,33965.16042,12818.96,64.25806452
2021/1/4,31973.83215,12698.45,64.19354839
2021/1/3,32877.60728,12745.9075,64.12903226
2021/1/2,32093.26496,12793.365,64.06451613
2021/1/1,29300.19094,12840.8225,64
2020/12/31,28977.96182,12888.28,62.93548387
2020/12/30,28810.02049,12870,61.87096774
2020/12/29,27392.54055,12850.22,60.80645161
2020/12/28,27147.36675,12899.42,59.74193548
2020/12/27,26326.48184,12875.7475,58.67741935
2020/12/26,26446.97357,12852.075,57.61290323
2020/12/25,24652.03652,12828.4025,56.5483871
2020/12/24,23733.03049,12804.73,55.48387097
2020/12/23,23261.7852,12771.11,54.41935484
2020/12/22,23801.64017,12807.92,53.35483871
2020/12/21,22882.15792,12742.52,52.29032258
2020/12/20,23516.40283,12746.89333,51.22580645
2020/12/19,23844.56807,12751.26667,50.16129032
2020/12/18,23113.99259,12755.64,49.09677419
2020/12/17,22823.45909,12764.75,48.03225806
2020/12/16,21367.09631,12658.19,46.96774194
2020/12/15,19434.07031,12595.06,45.90322581
2020/12/14,19270.74681,12440.04,44.83870968
2020/12/13,19169.33845,12419.31667,43.77419355
2020/12/12,18804.79471,12398.59333,42.70967742
2020/12/11,18062.11899,12377.87,41.64516129
2020/12/10,18261.87845,12405.81,40.58064516
2020/12/9,18569.9877,12338.95,39.51612903
2020/12/8,18325.0542,12582.77,38.4516129
2020/12/7,19190.03778,12519.95,37.38709677
2020/12/6,19336.69255,12501.37667,36.32258065
2020/12/5,19127.65682,12482.80333,35.25806452
2020/12/4,18737.19266,12464.23,34.19354839
2020/12/3,19427.95496,12377.18,33.12903226
2020/12/2,19201.27613,12349.37,32.06451613
2020/12/1,18855.04374,12355.11,31
2020/11/30,19721.87473,12198.74,30.76666667
2020/11/29,18162.12347,12201.11,30.53333333
2020/11/28,17707.71579,12203.48,30.3
2020/11/27,17076.84202,12205.85,30.06666667
2020/11/26,17072.81034,12150.125,29.83333333
2020/11/25,18770.2021,12094.4,29.6
2020/11/24,19121.51141,12036.79,29.36666667
2020/11/23,18374.45258,11880.63,29.13333333
2020/11/22,18413.52697,11872.07667,28.9
2020/11/21,18709.05738,11863.52333,28.66666667
2020/11/20,18641.28503,11854.97,28.43333333
2020/11/19,17806.27692,11904.71,28.2
2020/11/18,17827.83915,11801.6,27.96666667
2020/11/17,17683.75928,11899.34,27.73333333
2020/11/16,16725.11073,11924.13,27.5
2020/11/15,15961.34579,11892.51667,27.26666667
2020/11/14,16083.58805,11860.90333,27.03333333
2020/11/13,16316.13726,11829.29,26.8
2020/11/12,16279.27054,11709.59,26.56666667
2020/11/11,15687.48025,11786.43,26.33333333
2020/11/10,15280.16349,11553.86,26.1
2020/11/9,15326.15685,11713.78,25.86666667
2020/11/8,15499.08129,11774.26333,25.63333333
2020/11/7,14821.98325,11834.74667,25.4
2020/11/6,15547.05255,11895.23,25.16666667
2020/11/5,15558.52541,11890.93,24.93333333
2020/11/4,14132.96094,11590.78,24.7
2020/11/3,13973.24888,11160.57,24.46666667
2020/11/2,13576.96848,10957.61,24.23333333
2020/11/1,13735.00686,10942.27,24
2020/10/31,13795.52655,10926.93,23.70967742
2020/10/30,13568.83725,10911.59,23.41935484
2020/10/29,13443.53152,11185.59,23.12903226
2020/10/28,13275.48126,11004.87,22.83870968
2020/10/27,13651.54051,11431.35,22.5483871
2020/10/26,13065.53603,11358.94,22.25806452
2020/10/25,13020.81172,11422.05333,21.96774194
2020/10/24,13117.17473,11485.16667,21.67741935
2020/10/23,12929.02218,11548.28,21.38709677
2020/10/22,12958.53719,11506.01,21.09677419
2020/10/21,12808.79595,11484.69,20.80645161
2020/10/20,11910.24211,11516.49,20.51612903
2020/10/19,11748.37678,11478.88,20.22580645
2020/10/18,11490.01581,11543.10667,19.93548387
2020/10/17,11368.48474,11607.33333,19.64516129
2020/10/16,11312.66278,11671.56,19.35483871
2020/10/15,11492.6159,11713.87,19.06451613
2020/10/14,11426.36748,11768.73,18.77419355
2020/10/13,11423.48002,11863.9,18.48387097
2020/10/12,11544.13764,11876.26,18.19354839
2020/10/11,11376.43511,11777.48667,17.90322581
2020/10/10,11294.99419,11678.71333,17.61290323
2020/10/9,11066.19087,11579.94,17.32258065
2020/10/8,10898.55184,11420.98,17.03225806
2020/10/7,10665.25226,11364.6,16.74193548
2020/10/6,10604.44685,11154.6,16.4516129
2020/10/5,10784.67082,11332.49,16.16129032
2020/10/4,10665.69855,11246.66667,15.87096774
2020/10/3,10541.32189,11160.84333,15.58064516
2020/10/2,10566.49438,11075.02,15.29032258
2020/10/1,10614.30333,11326.51,15
2020/9/30,10766.81409,11167.51,14.93333333
2020/9/29,10839.96268,11085.25,14.86666667
2020/9/28,10702.47283,11117.53,14.8
2020/9/27,10766.52245,11049.54,14.73333333
2020/9/26,10739.74258,10981.55,14.66666667
2020/9/25,10683.39523,10913.56,14.6
2020/9/24,10731.5324,10672.27,14.53333333
2020/9/23,10231.05131,10632.99,14.46666667
2020/9/22,10531.35154,10963.64,14.4
2020/9/21,10427.87773,10778.8,14.33333333
2020/9/20,10914.68741,10783.62667,14.26666667
2020/9/19,11076.85089,10788.45333,14.2
2020/9/18,10916.97092,10793.28,14.13333333
2020/9/17,10934.41967,10910.28,14.06666667
2020/9/16,10946.92123,11050.47,14
2020/9/15,10782.9998,11190.32,13.93333333
2020/9/14,10665.11372,11056.65,13.86666667
2020/9/13,10315.66641,10988.94667,13.8
2020/9/12,10438.37739,10921.24333,13.73333333
2020/9/11,10374.77815,10853.54,13.66666667
2020/9/10,10334.63865,10919.59,13.6
2020/9/9,10214.15437,11141.56,13.53333333
2020/9/8,10112.20637,10847.69,13.46666667
2020/9/7,10356.44438,10964.05,13.4
2020/9/6,10257.22974,11080.41,13.33333333
2020/9/5,10129.78665,11196.77,13.26666667
2020/9/4,10473.51945,11313.13,13.2
2020/9/3,10215.66996,11458.1,13.13333333
2020/9/2,11399.14897,12056.44,13.06666667
2020/9/1,11921.75492,11939.67,13
2020/8/31,11655.9987,11775.46,13.06451613
2020/8/30,11697.79437,11748.85,13.12903226
2020/8/29,11485.10157,11722.24,13.19354839
2020/8/28,11496.83022,11695.63,13.25806452
2020/8/27,11311.2402,11625.34,13.32258065
2020/8/26,11463.56797,11665.06,13.38709677
2020/8/25,11361.55482,11466.47,13.4516129
2020/8/24,11763.76171,11379.72,13.51612903
2020/8/23,11653.40729,11357.08,13.58064516
2020/8/22,11681.15793,11334.44,13.64516129
2020/8/21,11530.91923,11311.8,13.70967742
2020/8/20,11866.59519,11264.95,13.77419355
2020/8/19,11732.40557,11146.46,13.83870968
2020/8/18,11961.9946,11210.84,13.90322581
2020/8/17,12285.93663,11129.73,13.96774194
2020/8/16,11892.68092,11092.92,14.03225806
2020/8/15,11865.38305,11056.11,14.09677419
2020/8/14,11742.87637,11019.3,14.16129032
2020/8/13,11763.00914,11042.5,14.22580645
2020/8/12,11576.81427,11012.24,14.29032258
2020/8/11,11395.40582,10782.82,14.35483871
2020/8/10,11867.86649,10968.36,14.41935484
2020/8/9,11648.08317,10982.56667,14.48387097
2020/8/8,11728.58523,10996.77333,14.5483871
2020/8/7,11583.15927,11010.98,14.61290323
2020/8/6,11780.28537,11108.07,14.67741935
2020/8/5,11732.92795,10998.4,14.74193548
2020/8/4,11194.55461,10941.17,14.80645161
2020/8/3,11246.25548,10902.8,14.87096774
2020/8/2,11073.60766,10850.29,14.93548387
2020/8/1,11800.38987,10797.78,15
2020/7/31,11334.58547,10745.27,14.96774194
2020/7/30,11109.23106,10587.81,14.93548387
2020/7/29,11073.29788,10542.94,14.90322581
2020/7/28,10895.73396,10402.09,14.87096774
2020/7/27,10996.5366,10536.27,14.83870968
2020/7/26,9917.359474,10478.57333,14.80645161
2020/7/25,9686.120716,10420.87667,14.77419355
2020/7/24,9545.046629,10363.18,14.74193548
2020/7/23,9592.963304,10461.42,14.70967742
2020/7/22,9518.901022,10706.13,14.67741935
2020/7/21,9385.174346,10680.36,14.64516129
2020/7/20,9164.069789,10767.09,14.61290323
2020/7/19,9207.816996,10679.12333,14.58064516
2020/7/18,9170.802681,10591.15667,14.5483871
2020/7/17,9155.773355,10503.19,14.51612903
2020/7/16,9137.239203,10473.83,14.48387097
2020/7/15,9206.764838,10550.49,14.4516129
2020/7/14,9254.204474,10488.58,14.41935484
2020/7/13,9247.107825,10390.84,14.38709677
2020/7/12,9286.726085,10466.37333,14.35483871
2020/7/11,9231.3201,10541.90667,14.32258065
2020/7/10,9278.447734,10617.44,14.29032258
2020/7/9,9240.366176,10547.75,14.25806452
2020/7/8,9420.350155,10492.5,14.22580645
2020/7/7,9252.35518,10343.89,14.19354839
2020/7/6,9342.540316,10433.65,14.16129032
2020/7/5,9072.772592,10377.145,14.12903226
2020/7/4,9127.518467,10320.64,14.09677419
2020/7/3,9065.577985,10264.135,14.06451613
2020/7/2,9084.054479,10207.63,14.03225806
2020/7/1,9225.668161,10154.63,14
2020/6/30,9145.560607,10058.77,13.96666667
2020/6/29,9180.159026,9874.15,13.93333333
2020/6/28,9118.117533,9835.173333,13.9
2020/6/27,9014.224272,9796.196667,13.86666667
2020/6/26,9165.503578,9757.22,13.83333333
2020/6/25,9254.748296,10017,13.8
2020/6/24,9289.303605,9909.17,13.76666667
2020/6/23,9614.943606,10131.37,13.73333333
2020/6/22,9685.845287,10056.47,13.7
2020/6/21,9289.8938,10019.68667,13.66666667
2020/6/20,9348.977142,9982.903333,13.63333333
2020/6/19,9305.901805,9946.12,13.6
2020/6/18,9401.552893,9943.05,13.56666667
2020/6/17,9463.405493,9910.53,13.53333333
2020/6/16,9520.484681,9895.87,13.5
2020/6/15,9421.65218,9726.02,13.46666667
2020/6/14,9352.845602,9680.283333,13.43333333
2020/6/13,9463.820529,9634.546667,13.4
2020/6/12,9460.375485,9588.81,13.36666667
2020/6/11,9314.37816,9492.73,13.33333333
2020/6/10,9864.561413,10020.35,13.3
2020/6/9,9769.869088,9953.75,13.26666667
2020/6/8,9773.301577,9924.75,13.23333333
2020/6/7,9742.573822,9887.86,13.2
2020/6/6,9662.323105,9850.97,13.16666667
2020/6/5,9641.917175,9814.08,13.13333333
2020/6/4,9803.990306,9615.81,13.1
2020/6/3,9652.629014,9682.91,13.06666667
2020/6/2,9538.727853,9608.38,13.03333333
2020/6/1,10177.77035,9552.05,13
2020/5/31,9449.860914,9531.323333,13.25806452
2020/5/30,9693.552427,9510.596667,13.51612903
2020/5/29,9418.13384,9489.87,13.77419355
2020/5/28,9536.159369,9368.99,14.03225806
2020/5/27,9165.144674,9412.36,14.29032258
2020/5/26,8850.3542,9340.22,14.5483871
2020/5/25,8897.213209,9336.3125,14.80645161
2020/5/24,8791.793685,9332.405,15.06451613
2020/5/23,9180.527997,9328.4975,15.32258065
2020/5/22,9160.70542,9324.59,15.58064516
2020/5/21,9073.693079,9284.88,15.83870968
2020/5/20,9524.434064,9375.78,16.09677419
2020/5/19,9761.178765,9185.1,16.35483871
2020/5/18,9733.739137,9234.83,16.61290323
2020/5/17,9667.578397,9161.406667,16.87096774
2020/5/16,9380.484219,9087.983333,17.12903226
2020/5/15,9293.972171,9014.56,17.38709677
2020/5/14,9772.561576,8943.72,17.64516129
2020/5/13,9302.896541,8863.17,17.90322581
2020/5/12,8792.063768,9002.55,18.16129032
2020/5/11,8593.856494,9192.34,18.41935484
2020/5/10,8745.152545,9168.666667,18.67741935
2020/5/9,9570.005988,9144.993333,18.93548387
2020/5/8,9822.885629,9121.32,19.19354839
2020/5/7,9968.105282,8979.66,19.4516129
2020/5/6,9198.252701,8854.39,19.70967742
2020/5/5,8967.997704,8809.12,19.96774194
2020/5/4,8883.306781,8710.72,20.22580645
2020/5/3,8894.362675,8675.463333,20.48387097
2020/5/2,8974.922892,8640.206667,20.74193548
2020/5/1,8832.981251,8604.95,21
2020/4/30,8607.329832,8889.55,20.83333333
2020/4/29,8759.78919,8914.71,20.66666667
2020/4/28,7754.222426,8607.73,20.5
2020/4/27,7766.689761,8730.16,20.33333333
2020/4/26,7665.828318,8698.28,20.16666667
2020/4/25,7535.263897,8666.4,20
2020/4/24,7497.353393,8634.52,19.83333333
2020/4/23,7464.891127,8494.75,19.66666667
2020/4/22,7106.551177,8495.38,19.5
2020/4/21,6851.005362,8263.23,19.33333333
2020/4/20,6856.785953,8560.73,19.16666667
2020/4/19,7133.148679,8590.533333,19
2020/4/18,7233.157423,8620.336667,18.83333333
2020/4/17,7034.540358,8650.14,18.66666667
2020/4/16,7088.799492,8532.36,18.5
2020/4/15,6637.791816,8393.18,18.33333333
2020/4/14,6856.179094,8515.74,18.16666667
2020/4/13,6837.42254,8192.43,18
2020/4/12,6977.230636,8182.7175,17.83333333
2020/4/11,6869.586552,8173.005,17.66666667
2020/4/10,6859.833737,8163.2925,17.5
2020/4/9,7293.58436,8153.58,17.33333333
2020/4/8,7352.328771,8090.9,17.16666667
2020/4/7,7198.770192,7887.26,17
2020/4/6,7279.161792,7913.24,16.83333333
2020/4/5,6789.732165,7733.186667,16.66666667
2020/4/4,6847.730055,7553.133333,16.5
2020/4/3,6733.747735,7373.08,16.33333333
2020/4/2,6807.465142,7487.31,16.16666667
2020/4/1,6598.287015,7360.58,16
2020/3/31,6431.262413,7700.1,16.12903226
2020/3/30,6424.078447,7774.15,16.25806452
2020/3/29,5917.297073,7683.56,16.38709677
2020/3/28,6239.838832,7592.97,16.51612903
2020/3/27,6377.749564,7502.38,16.64516129
2020/3/26,6736.291779,7797.54,16.77419355
2020/3/25,6681.336594,7384.3,16.90322581
2020/3/24,6736.044984,7417.86,17.03225806
2020/3/23,6467.459038,6860.67,17.16129032
2020/3/22,5843.158786,6866.953333,17.29032258
2020/3/21,6149.798351,6873.236667,17.41935484
2020/3/20,6192.309975,6879.52,17.5483871
2020/3/19,6160.004718,7150.58,17.67741935
2020/3/18,5365.581534,6989.84,17.80645161
2020/3/17,5362.320407,7334.78,17.93548387
2020/3/16,5022.578106,6904.59,18.06451613
2020/3/15,5381.745247,7228.02,18.19354839
2020/3/14,5212.979298,7551.45,18.32258065
2020/3/13,5518.647281,7874.88,18.4516129
2020/3/12,4724.392684,7201.8,18.58064516
2020/3/11,7931.347543,7952.05,18.70967742
2020/3/10,7900.821326,8344.25,18.83870968
2020/3/9,7915.672115,7950.68,18.96774194
2020/3/8,8042.736084,8158.993333,19.09677419
2020/3/7,8898.942078,8367.306667,19.22580645
2020/3/6,9129.266628,8575.62,19.35483871
2020/3/5,9051.139212,8738.6,19.48387097
2020/3/4,8749.500222,9018.09,19.61290323
2020/3/3,8772.476037,8684.09,19.74193548
2020/3/2,8900.06855,8952.17,19.87096774
2020/3/1,8557.504358,8823.903333,20
2020/2/29,8569.467785,8695.636667,19.79310345
2020/2/28,8731.610771,8567.37,19.5862069
2020/2/27,8775.595016,8566.48,19.37931034
2020/2/26,8829.543593,8980.77,19.17241379
2020/2/25,9358.38862,8965.61,18.96551724
2020/2/24,9664.370232,9221.28,18.75862069
2020/2/23,9923.65932,9339.716667,18.55172414
2020/2/22,9667.521623,9458.153333,18.34482759
2020/2/21,9683.453206,9576.59,18.13793103
2020/2/20,9612.392632,9750.97,17.93103448
2020/2/19,9621.766806,9817.18,17.72413793
2020/2/18,10144.8965,9732.74,17.51724138
2020/2/17,9711.996028,9732.35,17.31034483
2020/2/16,9969.23568,9731.96,17.10344828
2020/2/15,9903.077897,9731.57,16.89655172
2020/2/14,10327.51233,9731.18,16.68965517
2020/2/13,10225.41526,9711.97,16.48275862
2020/2/12,10327.55459,9725.96,16.27586207
2020/2/11,10229.7009,9638.94,16.06896552
2020/2/10,9869.436912,9628.39,15.86206897
2020/2/9,10128.75028,9592.43,15.65517241
2020/2/8,9899.911944,9556.47,15.44827586
2020/2/7,9820.295542,9520.51,15.24137931
2020/2/6,9754.078412,9572.15,15.03448276
2020/2/5,9602.309743,9508.68,14.82758621
2020/2/4,9187.070016,9467.97,14.62068966
2020/2/3,9302.362658,9273.4,14.4137931
2020/2/2,9339.574889,9232.58,14.20689655
2020/2/1,9386.105652,9191.76,14
2020/1/31,9336.132885,9150.94,13.96774194
2020/1/30,9503.268,9298.93,13.93548387
2020/1/29,9304.918064,9275.16,13.90322581
2020/1/28,9334.836393,9269.68,13.87096774
2020/1/27,8895.603628,9139.31,13.83870968
2020/1/26,8591.002876,9197.843333,13.80645161
2020/1/25,8366.208771,9256.376667,13.77419355
2020/1/24,8440.287026,9314.91,13.74193548
2020/1/23,8391.607957,9402.48,13.70967742
2020/1/22,8672.801079,9383.77,13.67741935
2020/1/21,8747.38185,9370.81,13.64516129
2020/1/20,8639.19622,9375.3425,13.61290323
2020/1/19,8697.342225,9379.875,13.58064516
2020/1/18,8929.544857,9384.4075,13.5483871
2020/1/17,8921.648281,9388.94,13.51612903
2020/1/16,8722.037088,9357.13,13.48387097
2020/1/15,8807.632434,9258.7,13.4516129
2020/1/14,8838.564862,9251.33,13.41935484
2020/1/13,8116.96951,9273.93,13.38709677
2020/1/12,8164.590608,9242.24,13.35483871
2020/1/11,8024.791559,9210.55,13.32258065
2020/1/10,8160.413567,9178.86,13.29032258
2020/1/9,7829.06324,9203.43,13.25806452
2020/1/8,8055.759827,9129.24,13.22580645
2020/1/7,8155.216395,9068.58,13.19354839
2020/1/6,7764.21795,9071.47,13.16129032
2020/1/5,7352.362745,9054.57,13.12903226
2020/1/4,7358.491964,9037.67,13.09677419
2020/1/3,7317.184074,9020.77,13.06451613
2020/1/2,6968.274896,9092.19,13.03225806
2020/1/1,7213.918462,9032.395,13
2019/12/31,7202.624251,8972.6,12.93548387
2019/12/30,7245.988923,8945.99,12.87096774
2019/12/29,7386.37606,8966.2,12.80645161
2019/12/28,7312.04457,8986.41,12.74193548
2019/12/27,7246.422425,9006.62,12.67741935
2019/12/26,7211.341194,9022.39,12.61290323
2019/12/25,7205.380688,8987.635,12.5483871
2019/12/24,7240.620333,8952.88,12.48387097
2019/12/23,7329.609334,8945.65,12.41935484
2019/12/22,7482.961456,8938.753333,12.35483871
2019/12/21,7138.888884,8931.856667,12.29032258
2019/12/20,7185.155244,8924.96,12.22580645
2019/12/19,7150.376098,8887.22,12.16129032
2019/12/18,7275.754884,8827.73,12.09677419
2019/12/17,6624.129258,8823.36,12.03225806
2019/12/16,6902.888388,8814.23,11.96774194
2019/12/15,7120.922418,8787.78,11.90322581
2019/12/14,7078.955219,8761.33,11.83870968
2019/12/13,7255.126877,8734.88,11.77419355
2019/12/12,7202.460793,8717.32,11.70967742
2019/12/11,7199.716155,8654.05,11.64516129
2019/12/10,7233.814525,8616.18,11.58064516
2019/12/9,7350.418118,8621.83,11.51612903
2019/12/8,7516.676668,8633.396667,11.4516129
2019/12/7,7496.125958,8644.963333,11.38709677
2019/12/6,7532.610987,8656.53,11.32258065
2019/12/5,7386.510063,8570.7,11.25806452
2019/12/4,7216.456163,8566.67,11.19354839
2019/12/3,7300.208311,8520.64,11.12903226
2019/12/2,7315.108657,8567.99,11.06451613
2019/12/1,7417.184162,8600.483333,11
2019/11/30,7548.613483,8632.976667,11.03333333
2019/11/29,7740.415549,8665.47,11.06666667
2019/11/28,7442.795358,8685.325,11.1
2019/11/27,7502.033156,8705.18,11.13333333
2019/11/26,7169.264738,8647.93,11.16666667
2019/11/25,7133.946458,8632.49,11.2
2019/11/24,6932.313157,8594.956667,11.23333333
2019/11/23,7316.797515,8557.423333,11.26666667
2019/11/22,7290.351828,8519.89,11.3
2019/11/21,7631.016803,8506.21,11.33333333
2019/11/20,8097.187492,8526.73,11.36666667
2019/11/19,8134.76958,8570.66,11.4
2019/11/18,8211.789693,8549.94,11.43333333
2019/11/17,8503.049435,8546.903333,11.46666667
2019/11/16,8497.411045,8543.866667,11.5
2019/11/15,8474.539002,8540.83,11.53333333
2019/11/14,8662.422431,8479.02,11.56666667
2019/11/13,8785.801623,8482.1,11.6
2019/11/12,8801.603779,8486.09,11.63333333
2019/11/11,8732.154123,8464.28,11.66666667
2019/11/10,9043.004449,8467.956667,11.7
2019/11/9,8818.432264,8471.633333,11.73333333
2019/11/8,8791.640946,8475.31,11.76666667
2019/11/7,9219.011987,8434.52,11.8
2019/11/6,9329.520807,8410.63,11.83333333
2019/11/5,9311.283797,8434.68,11.86666667
2019/11/4,9389.905541,8433.2,11.9
2019/11/3,9205.743201,8417.6,11.93333333
2019/11/2,9290.257019,8402,11.96666667
2019/11/1,9225.753942,8386.4,12
2019/10/31,9154.923648,8292.36,12
2019/10/30,9162.391745,8303.98,12
2019/10/29,9411.885318,8276.85,12
2019/10/28,9234.267439,8325.99,12
2019/10/27,9544.094411,8298.366667,12
2019/10/26,9235.929531,8270.743333,12
2019/10/25,8651.13445,8243.12,12
2019/10/24,7440.037915,8185.8,12
2019/10/23,7469.521063,8119.79,12
2019/10/22,8040.006229,8104.3,12
2019/10/21,8212.771665,8162.99,12
2019/10/20,8202.005473,8138.506667,12
2019/10/19,7950.124308,8114.023333,12
2019/10/18,7955.464771,8089.54,12
2019/10/17,8075.178241,8156.85,12
2019/10/16,8008.809279,8124.18,12
2019/10/15,8174.781558,8148.71,12
2019/10/14,8347.201506,8048.65,12
2019/10/13,8294.599727,8051.446667,12
2019/10/12,8314.921537,8054.243333,12
2019/10/11,8272.024051,8057.04,12
2019/10/10,8556.950238,7950.78,12
2019/10/9,8572.837276,7903.74,12
2019/10/8,8189.796865,7823.78,12
2019/10/7,8196.15196,7956.29,12
2019/10/6,7876.455218,7965.016667,12
2019/10/5,8130.134393,7973.743333,12
2019/10/4,8155.655359,7982.47,12
2019/10/3,8232.129998,7872.27,12
2019/10/2,8361.919233,7785.25,12
2019/10/1,8294.743597,7908.69,12
2019/9/30,8269.028682,7999.34,12.03333333
