Date,Close,EMA
2020/12/20,23516.40283,25231.85329
2020/12/19,23844.56807,24979.61962
2020/12/18,23113.99259,24640.4147
2020/12/17,22823.45909,24310.05914
2020/12/16,21367.09631,23774.97499
2020/12/15,19434.07031,22985.71959
2020/12/14,19270.74681,22310.26999
2020/12/13,19169.33845,21739.19153
2020/12/12,18804.79471,21205.66484
2020/12/11,18062.11899,20634.11105
2020/12/10,18261.87845,20202.79603
2020/12/9,18569.9877,19905.92179
2020/12/8,18325.0542,19618.49132
2020/12/7,19190.03778,19540.59067
2020/12/6,19336.69255,19503.51829
2020/12/5,19127.65682,19435.17984
2020/12/4,18737.19266,19308.27308
2020/12/3,19427.95496,19330.03342
2020/12/2,19201.27613,19306.623
2020/12/1,18855.04374,19224.51768
2020/11/30,19721.87473,19314.94624
2020/11/29,18162.12347,19105.3421
2020/11/28,17707.71579,18851.22822
2020/11/27,17076.84202,18528.61255
2020/11/26,17072.81034,18263.92124
2020/11/25,18770.2021,18355.97231
2020/11/24,19121.51141,18495.16123
2020/11/23,18374.45258,18473.21421
2020/11/22,18413.52697,18462.36198
2020/11/21,18709.05738,18507.21569
2020/11/20,18641.28503,18531.59193
2020/11/19,17806.27692,18399.71648
2020/11/18,17827.83915,18295.73878
2020/11/17,17683.75928,18184.46978
2020/11/16,16725.11073,17919.13177
2020/11/15,15961.34579,17563.17068
2020/11/14,16083.58805,17294.15566
2020/11/13,16316.13726,17116.33413
2020/11/12,16279.27054,16964.14075
2020/11/11,15687.48025,16732.02066
2020/11/10,15280.16349,16468.04663
2020/11/9,15326.15685,16260.43031
2020/11/8,15499.08129,16122.00321
2020/11/7,14821.98325,15885.63595
2020/11/6,15547.05255,15824.07533
2020/11/5,15558.52541,15775.79353
2020/11/4,14132.96094,15477.09669
2020/11/3,13973.24888,15203.66982
2020/11/2,13576.96848,14907.90594
2020/11/1,13735.00686,14694.65156
2020/10/31,13795.52655,14531.17429
2020/10/30,13568.83725,14356.20392
2020/10/29,13443.53152,14190.26348
2020/10/28,13275.48126,14023.93944
2020/10/27,13651.54051,13956.23054
2020/10/26,13065.53603,13794.28609
2020/10/25,13020.81172,13653.65438
2020/10/24,13117.17473,13556.11263
2020/10/23,12929.02218,13442.09618
2020/10/22,12958.53719,13354.17637
2020/10/21,12808.79595,13255.01629
2020/10/20,11910.24211,13010.51189
2020/10/19,11748.37678,12781.03278
2020/10/18,11490.01581,12546.30242
2020/10/17,11368.48474,12332.15375
2020/10/16,11312.66278,12146.79176
2020/10/15,11492.6159,12027.85069
2020/10/14,11426.36748,11918.49011
2020/10/13,11423.48002,11828.48827
2020/10/12,11544.13764,11776.78816
2020/10/11,11376.43511,11703.9967
2020/10/10,11294.99419,11629.6326
2020/10/9,11066.19087,11527.18865
2020/10/8,10898.55184,11412.89105
2020/10/7,10665.25226,11276.95672
2020/10/6,10604.44685,11154.6822
2020/10/5,10784.67082,11087.40741
2020/10/4,10665.69855,11010.73307
2020/10/3,10541.32189,10925.38558
2020/10/2,10566.49438,10860.13264
2020/10/1,10614.30333,10815.4364
2020/9/30,10766.81409,10806.59598
2020/9/29,10839.96268,10812.66265
2020/9/28,10702.47283,10792.62814
2020/9/27,10766.52245,10787.88165
2020/9/26,10739.74258,10779.12909
2020/9/25,10683.39523,10761.72293
2020/9/24,10731.5324,10756.23375
2020/9/23,10231.05131,10660.74603
2020/9/22,10531.35154,10637.21976
2020/9/21,10427.87773,10599.15757
2020/9/20,10914.68741,10656.52663
2020/9/19,11076.85089,10732.94923
2020/9/18,10916.97092,10766.40772
2020/9/17,10934.41967,10796.95534
2020/9/16,10946.92123,10824.22187
2020/9/15,10782.9998,10816.72695
2020/9/14,10665.11372,10789.16091
2020/9/13,10315.66641,10703.071
2020/9/12,10438.37739,10654.94489
2020/9/11,10374.77815,10604.00548
2020/9/10,10334.63865,10555.02969
2020/9/9,10214.15437,10493.05236
2020/9/8,10112.20637,10423.80764
2020/9/7,10356.44438,10411.55977
2020/9/6,10257.22974,10383.49977
2020/9/5,10129.78665,10337.37011
2020/9/4,10473.51945,10362.12453
2020/9/3,10215.66996,10335.49643
2020/9/2,11399.14897,10528.8878
2020/9/1,11921.75492,10782.13637
2020/8/31,11655.9987,10941.02043
2020/8/30,11697.79437,11078.61569
2020/8/29,11485.10157,11152.52221
2020/8/28,11496.83022,11215.12367
2020/8/27,11311.2402,11232.5994
2020/8/26,11463.56797,11274.59369
2020/8/25,11361.55482,11290.4048
2020/8/24,11763.76171,11376.46969
2020/8/23,11653.40729,11426.82198
2020/8/22,11681.15793,11473.06488
2020/8/21,11530.91923,11483.58386
2020/8/20,11866.59519,11553.22228
2020/8/19,11732.40557,11585.80106
2020/8/18,11961.9946,11654.19989
2020/8/17,12285.93663,11769.06111
2020/8/16,11892.68092,11791.53744
2020/8/15,11865.38305,11804.96392
2020/8/14,11742.87637,11793.67527
2020/8/13,11763.00914,11788.09961
2020/8/12,11576.81427,11749.68409
2020/8/11,11395.40582,11685.26986
2020/8/10,11867.86649,11718.46925
2020/8/9,11648.08317,11705.67178
2020/8/8,11728.58523,11709.83786
2020/8/7,11583.15927,11686.80539
2020/8/6,11780.28537,11703.80175
2020/8/5,11732.92795,11709.09742
2020/8/4,11194.55461,11615.54418
2020/8/3,11246.25548,11548.40078
2020/8/2,11073.60766,11462.07476
2020/8/1,11800.38987,11523.5866
2020/7/31,11334.58547,11489.22276
2020/7/30,11109.23106,11420.13336
2020/7/29,11073.29788,11357.07236
2020/7/28,10895.73396,11273.19265
2020/7/27,10996.5366,11222.89155
2020/7/26,9917.359474,10985.52208
2020/7/25,9686.120716,10749.26729
2020/7/24,9545.046629,10530.31808
2020/7/23,9592.963304,10359.88994
2020/7/22,9518.901022,10206.98286
2020/7/21,9385.174346,10057.56313
2020/7/20,9164.069789,9895.109797
2020/7/19,9207.816996,9770.147469
2020/7/18,9170.802681,9661.17569
2020/7/17,9155.773355,9569.284356
2020/7/16,9137.239203,9490.730692
2020/7/15,9206.764838,9439.100537
2020/7/14,9254.204474,9405.483071
2020/7/13,9247.107825,9376.687571
2020/7/12,9286.726085,9360.330938
2020/7/11,9231.3201,9336.874422
2020/7/10,9278.447734,9326.251388
2020/7/9,9240.366176,9310.635895
2020/7/8,9420.350155,9330.583942
2020/7/7,9252.35518,9316.360531
2020/7/6,9342.540316,9321.120492
2020/7/5,9072.772592,9275.966328
2020/7/4,9127.518467,9248.975808
2020/7/3,9065.577985,9215.630749
2020/7/2,9084.054479,9191.707791
2020/7/1,9225.668161,9197.882404
2020/6/30,9145.560607,9188.36935
2020/6/29,9180.159026,9186.876564
2020/6/28,9118.117533,9174.374922
2020/6/27,9014.224272,9145.256622
2020/6/26,9165.503578,9148.937887
2020/6/25,9254.748296,9168.176143
2020/6/24,9289.303605,9190.199318
2020/6/23,9614.943606,9267.425552
2020/6/22,9685.845287,9343.501867
2020/6/21,9289.8938,9333.754946
2020/6/20,9348.977142,9336.522618
2020/6/19,9305.901805,9330.955198
2020/6/18,9401.552893,9343.791142
2020/6/17,9463.405493,9365.539206
2020/6/16,9520.484681,9393.71111
2020/6/15,9421.65218,9398.791305
2020/6/14,9352.845602,9390.437541
2020/6/13,9463.820529,9403.779902
2020/6/12,9460.375485,9414.070008
2020/6/11,9314.37816,9395.944218
2020/6/10,9864.561413,9481.147344
2020/6/9,9769.869088,9533.642207
2020/6/8,9773.301577,9577.216638
2020/6/7,9742.573822,9607.28158
2020/6/6,9662.323105,9617.28913
2020/6/5,9641.917175,9621.766956
2020/6/4,9803.990306,9654.898475
2020/6/3,9652.629014,9654.485845
2020/6/2,9538.727853,9633.438938
2020/6/1,10177.77035,9732.408285
2020/5/31,9449.860914,9681.036036
2020/5/30,9693.552427,9683.311743
2020/5/29,9418.13384,9635.097579
2020/5/28,9536.159369,9617.108814
2020/5/27,9165.144674,9534.933516
2020/5/26,8850.3542,9410.464549
2020/5/25,8897.213209,9317.146124
2020/5/24,8791.793685,9221.627498
2020/5/23,9180.527997,9214.154862
2020/5/22,9160.70542,9204.436781
2020/5/21,9073.693079,9180.665199
2020/5/20,9524.434064,9243.168629
2020/5/19,9761.178765,9337.35229
2020/5/18,9733.739137,9409.422626
2020/5/17,9667.578397,9456.360039
2020/5/16,9380.484219,9442.564435
2020/5/15,9293.972171,9415.54766
2020/5/14,9772.561576,9480.459281
2020/5/13,9302.896541,9448.175147
2020/5/12,8792.063768,9328.882169
2020/5/11,8593.856494,9195.241137
2020/5/10,8745.152545,9113.406847
2020/5/9,9570.005988,9196.424873
2020/5/8,9822.885629,9310.326829
2020/5/7,9968.105282,9429.922911
2020/5/6,9198.252701,9387.801055
2020/5/5,8967.997704,9311.473173
2020/5/4,8883.306781,9233.624738
2020/5/3,8894.362675,9171.940726
2020/5/2,8974.922892,9136.119302
2020/5/1,8832.981251,9081.003293
2020/4/30,8607.329832,8994.880845
2020/4/29,8759.78919,8952.136908
2020/4/28,7754.222426,8734.334275
2020/4/27,7766.689761,8558.398909
2020/4/26,7665.828318,8396.113347
2020/4/25,7535.263897,8239.595265
2020/4/24,7497.353393,8104.642197
2020/4/23,7464.891127,7988.323821
2020/4/22,7106.551177,7828.001522
2020/4/21,6851.005362,7650.365857
2020/4/20,6856.785953,7506.078601
2020/4/19,7133.148679,7438.273161
2020/4/18,7233.157423,7400.97939
2020/4/17,7034.540358,7334.354112
2020/4/16,7088.799492,7289.707817
2020/4/15,6637.791816,7171.177635
2020/4/14,6856.179094,7113.905173
2020/4/13,6837.42254,7063.635604
2020/4/12,6977.230636,7047.925609
2020/4/11,6869.586552,7015.500326
2020/4/10,6859.833737,6987.19731
2020/4/9,7293.58436,7042.904046
2020/4/8,7352.328771,7099.163087
2020/4/7,7198.770192,7117.27347
2020/4/6,7279.161792,7146.70771
2020/4/5,6789.732165,7081.803066
2020/4/4,6847.730055,7039.244336
2020/4/3,6733.747735,6983.6995
2020/4/2,6807.465142,6951.656889
2020/4/1,6598.287015,6887.407821
2020/3/31,6431.262413,6804.472292
2020/3/30,6424.078447,6735.309775
2020/3/29,5917.297073,6586.580193
2020/3/28,6239.838832,6523.536309
2020/3/27,6377.749564,6497.029628
2020/3/26,6736.291779,6540.531837
2020/3/25,6681.336594,6566.132702
2020/3/24,6736.044984,6597.025844
2020/3/23,6467.459038,6573.468243
2020/3/22,5843.158786,6440.684706
2020/3/21,6149.798351,6387.796277
2020/3/20,6192.309975,6352.253313
2020/3/19,6160.004718,6317.299023
2020/3/18,5365.581534,6144.25948
2020/3/17,5362.320407,6002.088739
2020/3/16,5022.578106,5823.995897
2020/3/15,5381.745247,5743.586688
2020/3/14,5212.979298,5647.112617
2020/3/13,5518.647281,5623.755283
2020/3/12,4724.392684,5460.234811
2020/3/11,7931.347543,5909.528035
2020/3/10,7900.821326,6271.58136
2020/3/9,7915.672115,6570.506952
2020/3/8,8042.736084,6838.184976
2020/3/7,8898.942078,7212.868086
2020/3/6,9129.266628,7561.304184
2020/3/5,9051.139212,7832.18328
2020/3/4,8749.500222,7998.968179
2020/3/3,8772.476037,8139.605971
2020/3/2,8900.06855,8277.871895
2020/3/1,8557.504358,8328.714161
2020/2/29,8569.467785,8372.487547
2020/2/28,8731.610771,8437.782679
2020/2/27,8775.595016,8499.203104
2020/2/26,8829.543593,8559.265011
2020/2/25,9358.38862,8704.560212
2020/2/24,9664.370232,8879.071125
2020/2/23,9923.65932,9068.996251
2020/2/22,9667.521623,9177.819046
2020/2/21,9683.453206,9269.75253
2020/2/20,9612.392632,9332.05073
2020/2/19,9621.766806,9384.72638
2020/2/18,10144.8965,9522.939129
2020/2/17,9711.996028,9557.313111
2020/2/16,9969.23568,9632.208124
2020/2/15,9903.077897,9681.457173
2020/2/14,10327.51233,9798.921747
2020/2/13,10225.41526,9876.466022
2020/2/12,10327.55459,9958.482125
2020/2/11,10229.7009,10007.79463
2020/2/10,9869.436912,9982.638681
2020/2/9,10128.75028,10009.20443
2020/2/8,9899.911944,9989.333066
2020/2/7,9820.295542,9958.598971
2020/2/6,9754.078412,9921.413415
2020/2/5,9602.309743,9863.394565
2020/2/4,9187.070016,9740.426465
2020/2/3,9302.362658,9660.7785
2020/2/2,9339.574889,9602.377844
2020/2/1,9386.105652,9563.055627
2020/1/31,9336.132885,9521.796947
2020/1/30,9503.268,9518.428047
2020/1/29,9304.918064,9479.60805
2020/1/28,9334.836393,9453.285931
2020/1/27,8895.603628,9351.889148
2020/1/26,8591.002876,9213.54619
2020/1/25,8366.208771,9059.484841
2020/1/24,8440.287026,8946.90342
2020/1/23,8391.607957,8845.940609
2020/1/22,8672.801079,8814.460694
2020/1/21,8747.38185,8802.264541
2020/1/20,8639.19622,8772.615755
2020/1/19,8697.342225,8758.929659
2020/1/18,8929.544857,8789.950604
2020/1/17,8921.648281,8813.895636
2020/1/16,8722.037088,8797.194082
2020/1/15,8807.632434,8799.091964
2020/1/14,8838.564862,8806.268855
2020/1/13,8116.96951,8680.941701
2020/1/12,8164.590608,8587.059684
2020/1/11,8024.791559,8484.829116
2020/1/10,8160.413567,8425.844471
2020/1/9,7829.06324,8317.338792
2020/1/8,8055.759827,8269.77898
2020/1/7,8155.216395,8248.949419
2020/1/6,7764.21795,8160.816425
2020/1/5,7352.362745,8013.824847
2020/1/4,7358.491964,7894.673414
2020/1/3,7317.184074,7789.675352
2020/1/2,6968.274896,7640.329814
2020/1/1,7213.918462,7562.800478
2019/12/31,7202.624251,7497.313891
2019/12/30,7245.988923,7451.618442
2019/12/29,7386.37606,7439.756191
2019/12/28,7312.04457,7416.535896
2019/12/27,7246.422425,7385.606174
2019/12/26,7211.341194,7353.921632
2019/12/25,7205.380688,7326.914188
2019/12/24,7240.620333,7311.224396
2019/12/23,7329.609334,7314.567112
2019/12/22,7482.961456,7345.184266
2019/12/21,7138.888884,7307.676014
2019/12/20,7185.155244,7285.399511
2019/12/19,7150.376098,7260.849799
2019/12/18,7275.754884,7263.559815
2019/12/17,6624.129258,7147.299713
2019/12/16,6902.888388,7102.861291
2019/12/15,7120.922418,7106.145132
2019/12/14,7078.955219,7101.201511
2019/12/13,7255.126877,7129.187942
2019/12/12,7202.460793,7142.510278
2019/12/11,7199.716155,7152.911347
2019/12/10,7233.814525,7167.621015
2019/12/9,7350.418118,7200.856852
2019/12/8,7516.676668,7258.278637
2019/12/7,7496.125958,7301.523604
2019/12/6,7532.610987,7343.539492
2019/12/5,7386.510063,7351.352323
2019/12/4,7216.456163,7326.825749
2019/12/3,7300.208311,7321.986215
2019/12/2,7315.108657,7320.73575
2019/12/1,7417.184162,7338.271825
2019/11/30,7548.613483,7376.515762
2019/11/29,7740.415549,7442.67936
2019/11/28,7442.795358,7442.700451
2019/11/27,7502.033156,7453.488215
2019/11/26,7169.264738,7401.811219
2019/11/25,7133.946458,7353.108535
2019/11/24,6932.313157,7276.600285
2019/11/23,7316.797515,7283.908872
2019/11/22,7290.351828,7285.080319
2019/11/21,7631.016803,7347.977861
2019/11/20,8097.187492,7484.197794
2019/11/19,8134.76958,7602.483573
2019/11/18,8211.789693,7713.266504
2019/11/17,8503.049435,7856.863401
2019/11/16,8497.411045,7973.326609
2019/11/15,8474.539002,8064.456135
2019/11/14,8662.422431,8173.17728
2019/11/13,8785.801623,8284.563524
2019/11/12,8801.603779,8378.570843
2019/11/11,8732.154123,8442.858712
2019/11/10,9043.004449,8551.976119
2019/11/9,8818.432264,8600.422691
2019/11/8,8791.640946,8635.189646
2019/11/7,9219.011987,8741.339163
2019/11/6,9329.520807,8848.28128
2019/11/5,9311.283797,8932.463556
2019/11/4,9389.905541,9015.634826
2019/11/3,9205.743201,9050.199985
2019/11/2,9290.257019,9093.846718
2019/11/1,9225.753942,9117.82985
2019/10/31,9154.923648,9124.574177
2019/10/30,9162.391745,9131.450098
2019/10/29,9411.885318,9182.43832
2019/10/28,9234.267439,9191.861796
2019/10/27,9544.094411,9255.90409
2019/10/26,9235.929531,9252.272352
2019/10/25,8651.13445,9142.974552
2019/10/24,7440.037915,8833.349709
2019/10/23,7469.521063,8585.380864
2019/10/22,8040.006229,8486.221839
2019/10/21,8212.771665,8436.503626
2019/10/20,8202.005473,8393.867598
2019/10/19,7950.124308,8313.187
2019/10/18,7955.464771,8248.146595
2019/10/17,8075.178241,8216.697803
2019/10/16,8008.809279,8178.89989
2019/10/15,8174.781558,8178.151102
2019/10/14,8347.201506,8208.887539
2019/10/13,8294.599727,8224.471573
2019/10/12,8314.921537,8240.917021
2019/10/11,8272.024051,8246.572845
2019/10/10,8556.950238,8303.005098
2019/10/9,8572.837276,8352.065494
2019/10/8,8189.796865,8322.562107
2019/10/7,8196.15196,8299.578444
2019/10/6,7876.455218,8222.646948
2019/10/5,8130.134393,8205.826484
2019/10/4,8155.655359,8196.704461
2019/10/3,8232.129998,8203.145468
2019/10/2,8361.919233,8232.013425
2019/10/1,8294.743597,8243.418911
2019/9/30,8269.028682,8248.075233
2019/9/29,8068.668738,8215.45587
2019/9/28,8208.595988,8214.208619
2019/9/27,8183.569872,8208.637938
2019/9/26,8077.936354,8184.874013
2019/9/25,8439.84619,8231.232591
2019/9/24,8588.424906,8296.176648
2019/9/23,9719.397019,8554.943988
2019/9/22,10050.18754,8826.806452
2019/9/21,10006.06533,9041.217157
2019/9/20,10179.86223,9248.243534
2019/9/19,10241.6088,9428.855401
2019/9/18,10164.1019,9562.536582
2019/9/17,10208.16582,9679.923716
2019/9/16,10268.65798,9786.96631
2019/9/15,10313.44353,9882.689441
2019/9/14,10353.5498,9968.300415
2019/9/13,10346.59919,10037.08201
2019/9/12,10387.51484,10100.79707
2019/9/11,10159.72047,10111.51042
2019/9/10,10132.5448,10115.33485
2019/9/9,10322.05761,10152.92081
2019/9/8,10410.18764,10199.69659
2019/9/7,10477.09484,10250.13264
2019/9/6,10339.45563,10266.37318
2019/9/5,10574.49954,10322.39616
2019/9/4,10578.32021,10368.9278
2019/9/3,10603.09546,10411.50374
2019/9/2,10329.85905,10396.65925
2019/9/1,9716.72191,10273.03428
2019/8/31,9609.787647,10152.44398
2019/8/30,9582.255358,10048.77332
2019/8/29,9493.755389,9947.860972
2019/8/28,9759.791528,9913.666528
2019/8/27,10219.41337,9969.256863
2019/8/26,10374.87662,10043.00591
2019/8/25,10118.39958,10056.71385
2019/8/24,10142.8394,10072.37304
2019/8/23,10385.50755,10129.30659
2019/8/22,10123.99448,10128.34075
2019/8/21,10136.96462,10129.90873
2019/8/20,10751.85732,10242.99029
2019/8/19,10890.2538,10360.67456
2019/8/18,10331.46711,10355.36412
2019/8/17,10220.07017,10330.76522
2019/8/16,10344.50799,10333.2639
2019/8/15,10296.60027,10326.59779
2019/8/14,10010.24994,10269.08
2019/8/13,10920.98031,10387.60733
2019/8/12,11398.76219,10571.45367
2019/8/11,11555.7759,10750.42134
2019/8/10,11342.4686,10858.0663
2019/8/9,11857.84447,11039.84415
2019/8/8,12019.25536,11217.91891
2019/8/7,11976.65483,11355.8709
2019/8/6,11497.06268,11381.54213
2019/8/5,11782.65214,11454.47122
2019/8/4,10948.18762,11362.41966
2019/8/3,10806.81707,11261.40101
2019/8/2,10523.94638,11127.31835
2019/8/1,10365.98473,10988.89405
2019/7/31,10080.08612,10823.65625
2019/7/30,9581.211678,10597.75723
2019/7/29,9533.58041,10404.27054
2019/7/28,9545.094701,10248.05675
2019/7/27,9464.997729,10105.68238
2019/7/26,9845.987422,10058.46512
2019/7/25,9904.696184,10030.50713
2019/7/24,9807.414231,9989.944784
2019/7/23,9916.381214,9976.56959
2019/7/22,10338.58841,10042.39119
2019/7/21,10596.3557,10143.11201
2019/7/20,10764.70085,10256.12817
2019/7/19,10511.69548,10302.59495
2019/7/18,10629.02333,10361.94556
2019/7/17,9643.714736,10231.35814
2019/7/16,9499.558669,10098.30369
2019/7/15,10885.58845,10241.44637
2019/7/14,10288.85312,10250.06578
2019/7/13,11397.16143,10458.62863
2019/7/12,11776.08244,10698.16568
2019/7/11,11376.67939,10821.53181
2019/7/10,12147.69776,11062.65289
2019/7/9,12545.44522,11332.2515
2019/7/8,12248.87413,11498.91016
2019/7/7,11441.6227,11488.49426
2019/7/6,11266.40134,11448.11373
2019/7/5,10980.08333,11363.01729
2019/7/4,11221.25556,11337.24243
2019/7/3,11943.62984,11447.49469
2019/7/2,10818.18812,11333.07531
2019/7/1,10638.00327,11206.69858
2019/6/30,10912.25593,11153.16355
2019/6/29,12097.56779,11324.87341
2019/6/28,12482.40996,11535.3346
2019/6/27,11237.07665,11481.10588
2019/6/26,13112.78254,11777.77437
2019/6/25,11810.12783,11783.65681
2019/6/24,11013.9636,11643.71259
2019/6/23,10880.05131,11504.86509
2019/6/22,10719.8078,11362.1274
2019/6/21,10162.2037,11143.95945
2019/6/20,9589.390555,10861.31056
2019/6/19,9311.883212,10579.5965
2019/6/18,9125.090764,10315.14091
2019/6/17,9328.082236,10135.6757
2019/6/16,9025.723642,9933.866233
2019/6/15,8859.597054,9738.544564
2019/6/14,8696.970843,9549.167524
2019/6/13,8286.913174,9319.666733
2019/6/12,8159.590369,9108.743758
2019/6/11,7962.75633,8900.382407
2019/6/10,8000.570019,8736.780155
2019/6/9,7750.808728,8557.512623
2019/6/8,7974.683977,8451.543778
2019/6/7,8070.900978,8382.335996
2019/6/6,7846.273224,8284.870038
2019/6/5,7860.506171,8207.712971
2019/6/4,7760.011058,8126.312623
2019/6/3,8362.955081,8169.338525
2019/6/2,8781.231373,8280.59177
2019/6/1,8596.109824,8337.958689
2019/5/31,8606.278615,8386.74413
2019/5/30,8380.8684,8385.675815
2019/5/29,8672.985373,8437.913917
2019/5/28,8721.615742,8489.496067
2019/5/27,8857.096556,8556.332519
2019/5/26,8736.628564,8589.113618
2019/5/25,8104.732046,8501.044242
2019/5/24,8021.477876,8413.850357
2019/5/23,7919.729554,8324.010211
2019/5/22,7744.861887,8218.710516
2019/5/21,7984.314133,8176.092992
2019/5/20,8004.459954,8144.886985
2019/5/19,8186.662732,8152.482575
2019/5/18,7332.609911,8003.414818
2019/5/17,7382.337789,7890.491722
2019/5/16,7918.875905,7895.652482
2019/5/15,8181.247379,7947.578827
2019/5/14,8028.236494,7962.243858
2019/5/13,7813.193116,7935.143723
2019/5/12,6992.035884,7763.66957
2019/5/11,7235.877636,7667.7074
2019/5/10,6386.69149,7434.795417
2019/5/9,6187.660821,7208.043672
2019/5/8,5973.935496,6983.660367
2019/5/7,5855.204284,6778.486534
2019/5/6,5742.76254,6590.173081
2019/5/5,5779.333069,6442.747624
2019/5/4,5820.358392,6329.585945
2019/5/3,5734.732074,6221.430696
2019/5/2,5485.782605,6087.676498
2019/5/1,5388.818933,5960.611486
2019/4/30,5305.984482,5841.588394
2019/4/29,5258.677411,5735.604579
2019/4/28,5293.938256,5655.301611
2019/4/27,5274.514196,5586.067536
2019/4/26,5264.272698,5527.559383
2019/4/25,5241.366292,5475.524276
2019/4/24,5484.270138,5477.114433
2019/4/23,5591.933563,5497.990638
2019/4/22,5417.509437,5483.357693
2019/4/21,5349.866311,5459.086532
2019/4/20,5363.756655,5441.753827
2019/4/19,5317.96215,5419.24625
2019/4/18,5309.256996,5399.248203
2019/4/17,5271.109695,5375.950293
2019/4/16,5280.621478,5358.617781
2019/4/15,5114.800176,5314.287307
2019/4/14,5187.562408,5291.246417
2019/4/13,5132.674495,5262.415158
2019/4/12,5090.026913,5231.071841
2019/4/11,5055.483612,5199.146708
2019/4/10,5334.165462,5223.695573
2019/4/9,5235.702336,5225.878621
2019/4/8,5303.985429,5240.079858
2019/4/7,5212.309923,5235.030779
2019/4/6,5066.740036,5204.432462
2019/4/5,5029.810426,5172.683001
2019/4/4,4924.082434,5127.482898
2019/4/3,4981.380899,5100.918898
2019/4/2,4888.060145,5062.217307
2019/4/1,4202.12515,4905.836915
2019/3/31,4202.588398,4777.973548
2019/3/30,4164.62132,4666.454961
2019/3/29,4128.954216,4568.727553
2019/3/28,4061.003062,4476.414009
2019/3/27,4069.689197,4402.464043
2019/3/26,3980.620043,4325.765134
2019/3/25,3969.701717,4261.026331
2019/3/24,4024.480056,4218.017917
2019/3/23,4034.593702,4184.66806
2019/3/22,4017.939706,4154.353814
2019/3/21,4024.283202,4130.704612
2019/3/20,4075.319877,4120.63466
2019/3/19,4039.787114,4105.935106
2019/3/18,4020.470962,4090.396171
2019/3/17,4007.16692,4075.26358
2019/3/16,4024.229285,4065.984617
2019/3/15,3928.041329,4040.904019
2019/3/14,3900.376687,4015.353595
2019/3/13,3895.619863,3993.583826
2019/3/12,3901.113915,3976.771115
2019/3/11,3879.103312,3959.013332
2019/3/10,3902.806463,3948.793902
2019/3/9,3931.895283,3945.721425
2019/3/8,3872.141156,3932.343195
2019/3/7,3888.248904,3924.326051
2019/3/6,3873.668096,3915.115514
2019/3/5,3855.002805,3904.18593
2019/3/4,3755.244534,3877.105676
2019/3/3,3881.076222,3877.827594
2019/3/2,3848.655865,3872.523643
2019/3/1,3834.29029,3865.572124
2019/2/28,3845.258313,3861.878704
2019/2/27,3841.615656,3858.194514
2019/2/26,3842.992707,3855.430549
2019/2/25,3868.161644,3857.745293
2019/2/24,3807.506664,3848.610997
2019/2/23,4123.668789,3898.621505
2019/2/22,3970.590294,3911.706739
2019/2/21,3894.540736,3908.585648
2019/2/20,3918.389586,3910.368182
2019/2/19,3893.270397,3907.259494
2019/2/18,3858.949361,3898.475833
2019/2/17,3630.269019,3849.710958
2019/2/16,3599.138222,3804.152279
2019/2/15,3596.820722,3766.455632
2019/2/14,3577.37136,3732.076673
2019/2/13,3590.146721,3706.271228
2019/2/12,3608.145569,3688.430199
2019/2/11,3615.96957,3675.255539
2019/2/10,3663.532767,3673.124126
2019/2/9,3648.622398,3668.669266
2019/2/8,3632.621064,3662.115048
2019/2/7,3382.947414,3611.357296
2019/2/6,3405.558944,3573.939414
2019/2/5,3463.442822,3553.849124
2019/2/4,3453.032184,3535.518772
2019/2/3,3451.480647,3520.239113
2019/2/2,3502.072823,3516.936151
2019/2/1,3474.400614,3509.202417
2019/1/31,3447.812769,3498.040663
2019/1/30,3470.82826,3493.092953
2019/1/29,3438.806393,3483.222669
2019/1/28,3462.059067,3479.374742
2019/1/27,3575.695347,3496.887579
2019/1/26,3595.147524,3514.753024
2019/1/25,3590.982706,3528.612966
2019/1/24,3601.873911,3541.933138
2019/1/23,3592.901431,3551.2001
2019/1/22,3608.383962,3561.597166
2019/1/21,3547.119997,3558.964953
2019/1/20,3583.507436,3563.427223
2019/1/19,3735.953787,3594.795689
2019/1/18,3653.185376,3605.411996
2019/1/17,3684.253015,3619.746727
2019/1/16,3658.24673,3626.746727
2019/1/15,3640.207439,3629.194129
2019/1/14,3705.942606,3643.148398
2019/1/13,3553.227143,3626.799079
2019/1/12,3668.24992,3634.335595
2019/1/11,3678.691684,3642.400339
2019/1/10,3673.215707,3648.003133
2019/1/9,4032.575391,3717.925362
2019/1/8,4030.989306,3774.846079
2019/1/7,4036.958448,3822.502873
2019/1/6,4085.907582,3870.394638
2019/1/5,3866.004564,3869.596443
2019/1/4,3877.816632,3871.091023
2019/1/3,3843.99664,3866.164771
2019/1/2,3938.625961,3879.339533
2019/1/1,3851.181614,3874.219912
2018/12/31,3746.123953,3850.929737
2018/12/30,3863.165984,3853.154509
2018/12/29,3832.098961,3849.326228
2018/12/28,3902.734263,3859.03678
2018/12/27,3651.165346,3821.241974
2018/12/26,3833.455304,3823.462579
2018/12/25,3789.436638,3817.276044
2018/12/24,4049.134022,3859.43204
2018/12/23,3980.147519,3881.380309
2018/12/22,3985.947865,3900.392592
2018/12/21,3872.495182,3895.320336
2018/12/20,4103.258582,3933.12729
2018/12/19,3719.296166,3894.248903
2018/12/18,3671.041341,3853.66571
2018/12/17,3520.00734,3793.000552
2018/12/16,3259.040242,3695.916859
