Date,Close,EMA,Google_trends
2021/6/2,37622.43,36780.84248,44.53333333
2021/6/1,36606.39,36749.12384,45
2021/5/31,37303.75009,36849.96498,45.70967742
2021/5/30,35618.15758,36626,46.41935484
2021/5/29,34523.41,36243.71091,47.12903226
2021/5/28,35670.7,36139.52711,47.83870968
2021/5/27,38479.69228,36565.01168,48.5483871
2021/5/26,39184.76165,37041.32986,49.25806452
2021/5/25,38165.78818,37245.77683,49.96774194
2021/5/24,38619.3971,37495.52597,50.67741935
2021/5/23,34834.68224,37011.7362,51.38709677
2021/5/22,37555,37110.51144,52.09677419
2021/5/21,37242.9427,37134.58985,52.80645161
2021/5/20,40389.77811,37726.44226,53.51612903
2021/5/19,36974.61474,37589.74635,54.22580645
2021/5/18,43019.7743,38577.02416,54.93548387
2021/5/17,43590.92217,39488.64198,55.64516129
2021/5/16,46395.05,40744.35253,56.35483871
2021/5/15,46786.61,41842.94479,57.06451613
2021/5/14,49884.92,43305.1221,57.77419355
2021/5/13,49655.62103,44459.75827,58.48387097
2021/5/12,50482.43448,45554.79031,59.19354839
2021/5/11,56721.83384,47585.16186,59.90322581
2021/5/10,55772.28125,49073.72902,60.61290323
2021/5/9,58169.72762,50727.54695,61.32258065
2021/5/8,58711.17203,52179.11515,62.03225806
2021/5/7,57339.55,53117.37603,62.74193548
2021/5/6,56484.49,53729.57857,63.4516129
2021/5/5,57338.36,54385.72065,64.16129032
2021/5/4,53329.38764,54193.6601,64.87096774
2021/5/3,57211.40864,54742.34165,65.58064516
2021/5/2,56563.76,55073.50863,66.29032258
2021/5/1,57793.51887,55568.05594,67
2021/4/30,57758.64693,55966.34521,66.53333333
2021/4/29,53610.42906,55537.99682,66.06666667
2021/4/28,54766.5393,55397.73182,65.6
2021/4/27,54924.0147,55311.60143,65.13333333
2021/4/26,53954.40657,55064.83873,64.66666667
2021/4/25,48987.68164,53959.90108,64.2
2021/4/24,50007.71595,53241.32196,63.73333333
2021/4/23,51020.04115,52837.45272,63.26666667
2021/4/22,51843.6798,52656.76674,62.8
2021/4/21,53889.33,52880.86915,62.33333333
2021/4/20,56363.62,53514.09658,61.86666667
2021/4/19,55653.24487,53903.03263,61.4
2021/4/18,56037.12872,54291.0501,60.93333333
2021/4/17,60078.27,55343.2719,60.46666667
2021/4/16,61504.76862,56463.54403,60
2021/4/15,63183.14,57685.28875,59.53333333
2021/4/14,62628.97594,58584.14097,59.06666667
2021/4/13,63528.48,59483.1117,58.6
2021/4/12,59940.53,59566.27867,58.13333333
2021/4/11,60018.28649,59648.46191,57.66666667
2021/4/10,59747.4368,59666.45734,57.2
2021/4/9,58159.44,59392.45419,56.73333333
2021/4/8,58019.88,59142.89525,56.26666667
2021/4/7,56073.47156,58584.81821,55.8
2021/4/6,58093.23833,58495.44005,55.33333333
2021/4/5,58777.73936,58546.7672,54.86666667
2021/4/4,58215.19,58486.48043,54.4
2021/4/3,57139.13796,58241.50908,53.93333333
2021/4/2,58963.3276,58372.74881,53.46666667
2021/4/1,58755.61518,58442.36088,53
2021/3/31,58719.45437,58492.74151,52.77419355
2021/3/30,58693.94856,58529.32461,52.5483871
2021/3/29,57664.85097,58372.14758,52.32258065
2021/3/28,55861.95,57915.74802,52.09677419
2021/3/27,55917.88011,57552.49931,51.87096774
2021/3/26,55002.76979,57088.91213,51.64516129
2021/3/25,51412.19201,56056.7812,51.41935484
2021/3/24,52584.7854,55425.50923,51.19354839
2021/3/23,54599.96181,55275.4097,50.96774194
2021/3/22,54249.99078,55088.9699,50.74193548
2021/3/21,57392.2057,55507.74004,50.51612903
2021/3/20,58219.82,56000.84549,50.29032258
2021/3/19,58091.62367,56380.98698,50.06451613
2021/3/18,57687.52056,56618.53854,49.83870968
2021/3/17,58711.97874,56999.16403,49.61290323
2021/3/16,56455.99844,56900.40665,49.38709677
2021/3/15,55723.94916,56686.50529,49.16129032
2021/3/14,59380.01894,57176.23504,48.93548387
2021/3/13,61297.99739,57925.64638,48.70967742
2021/3/12,57278.15502,57807.92068,48.48387097
2021/3/11,57633.69981,57776.24416,48.25806452
2021/3/10,55998.73927,57453.06145,48.03225806
2021/3/9,54759.46169,56963.31604,47.80645161
2021/3/8,52326.86244,56120.32448,47.58064516
2021/3/7,51409.22675,55263.76125,47.35483871
2021/3/6,48884.80043,54103.95019,47.12903226
2021/3/5,48901.91568,53158.12574,46.90322581
2021/3/4,48523.77958,52315.51734,46.67741935
2021/3/3,50593.57978,52002.43779,46.4516129
2021/3/2,48245.59608,51319.37566,46.22580645
2021/3/1,49557.93686,50999.11406,46
2021/2/28,44986.74483,49905.95602,46.71428571
2021/2/27,46202.31375,49232.56651,47.42857143
2021/2/26,46205.25772,48682.14673,48.14285714
2021/2/25,47372.37799,48444.00696,48.85714286
2021/2/24,49577.66705,48650.12698,49.57142857
2021/2/23,48514.38215,48625.4461,50.28571429
2021/2/22,54153.65519,49630.57503,51
2021/2/21,57367.94614,51037.36977,51.71428571
2021/2/20,56008.78744,51941.26389,52.42857143
2021/2/19,55795.15505,52641.97138,53.14285714
2021/2/18,51656.84687,52462.85783,53.85714286
2021/2/17,52127.62093,52401.90567,54.57142857
2021/2/16,49261.05077,51830.84114,55.28571429
2021/2/15,47981.97749,51131.04775,56
2021/2/14,48673.32971,50684.18992,56.71428571
2021/2/13,47056.76956,50024.65895,57.42857143
2021/2/12,47622.56892,49587.91531,58.14285714
2021/2/11,47680.42444,49241.09879,58.85714286
2021/2/10,44866.50228,48445.7176,59.57142857
2021/2/9,46511.52058,48094.04542,60.28571429
2021/2/8,46225.49641,47754.30923,61
2021/2/7,38888.63824,46142.36905,61.71428571
2021/2/6,39191.50755,44878.57605,62.42857143
2021/2/5,37945.96447,43618.10122,63.14285714
2021/2/4,36938.03487,42403.5437,63.85714286
2021/2/3,37551.93435,41521.43291,64.57142857
2021/2/2,35507.12771,40427.92287,65.28571429
2021/2/1,33513.4412,39170.74439,66
2021/1/31,33136.13947,38073.54349,65.93548387
2021/1/30,34333.10794,37393.4643,65.87096774
2021/1/29,34241.18685,36820.32295,65.80645161
2021/1/28,33117.57284,36147.09565,65.74193548
2021/1/27,30305.34378,35084.95895,65.67741935
2021/1/26,32577.7687,34629.10618,65.61290323
2021/1/25,32272.78384,34200.68393,65.5483871
2021/1/24,32261.74435,33848.14946,65.48387097
2021/1/23,32045.83959,33520.45676,65.41935484
2021/1/22,32836.13558,33396.03473,65.35483871
2021/1/21,30892.80236,32940.90157,65.29032258
2021/1/20,35636.11099,33430.93965,65.22580645
2021/1/19,36177.48749,33930.31198,65.16129032
2021/1/18,36714.8432,34436.59038,65.09677419
2021/1/17,35786.41703,34682.01341,65.03225806
2021/1/16,36178.18021,34954.04374,64.96774194
2021/1/15,36678.9504,35267.66313,64.90322581
2021/1/14,39304.68621,36001.66733,64.83870968
2021/1/13,37359.33216,36248.51548,64.77419355
2021/1/12,33949.39683,35830.49391,64.70967742
2021/1/11,35569.7227,35783.08096,64.64516129
2021/1/10,38299.0196,36240.52435,64.58064516
2021/1/9,40129.0005,36947.52001,64.51612903
2021/1/8,40703.29054,37630.38738,64.4516129
2021/1/7,39493.12851,37969.06759,64.38709677
2021/1/6,36904.21825,37775.45862,64.32258065
2021/1/5,33965.16042,37082.67713,64.25806452
2021/1/4,31973.83215,36153.79622,64.19354839
2021/1/3,32877.60728,35558.1255,64.12903226
2021/1/2,32093.26496,34928.15086,64.06451613
2021/1/1,29300.19094,33904.88542,64
2020/12/31,28977.96182,33009.08113,62.93548387
2020/12/30,28810.02049,32245.61556,61.87096774
2020/12/29,27392.54055,31363.23828,60.80645161
2020/12/28,27147.36675,30596.71619,59.74193548
2020/12/27,26326.48184,29820.30994,58.67741935
2020/12/26,26446.97357,29206.97606,57.61290323
2020/12/25,24652.03652,28378.80523,56.5483871
2020/12/24,23733.03049,27534.11891,55.48387097
2020/12/23,23261.7852,26757.33097,54.41935484
2020/12/22,23801.64017,26219.93264,53.35483871
2020/12/21,22882.15792,25613.06451,52.29032258
2020/12/20,23516.40283,25231.85329,51.22580645
2020/12/19,23844.56807,24979.61962,50.16129032
2020/12/18,23113.99259,24640.4147,49.09677419
2020/12/17,22823.45909,24310.05914,48.03225806
2020/12/16,21367.09631,23774.97499,46.96774194
2020/12/15,19434.07031,22985.71959,45.90322581
2020/12/14,19270.74681,22310.26999,44.83870968
2020/12/13,19169.33845,21739.19153,43.77419355
2020/12/12,18804.79471,21205.66484,42.70967742
2020/12/11,18062.11899,20634.11105,41.64516129
2020/12/10,18261.87845,20202.79603,40.58064516
2020/12/9,18569.9877,19905.92179,39.51612903
2020/12/8,18325.0542,19618.49132,38.4516129
2020/12/7,19190.03778,19540.59067,37.38709677
2020/12/6,19336.69255,19503.51829,36.32258065
2020/12/5,19127.65682,19435.17984,35.25806452
2020/12/4,18737.19266,19308.27308,34.19354839
2020/12/3,19427.95496,19330.03342,33.12903226
2020/12/2,19201.27613,19306.623,32.06451613
2020/12/1,18855.04374,19224.51768,31
2020/11/30,19721.87473,19314.94624,30.76666667
2020/11/29,18162.12347,19105.3421,30.53333333
2020/11/28,17707.71579,18851.22822,30.3
2020/11/27,17076.84202,18528.61255,30.06666667
2020/11/26,17072.81034,18263.92124,29.83333333
2020/11/25,18770.2021,18355.97231,29.6
2020/11/24,19121.51141,18495.16123,29.36666667
2020/11/23,18374.45258,18473.21421,29.13333333
2020/11/22,18413.52697,18462.36198,28.9
2020/11/21,18709.05738,18507.21569,28.66666667
2020/11/20,18641.28503,18531.59193,28.43333333
2020/11/19,17806.27692,18399.71648,28.2
2020/11/18,17827.83915,18295.73878,27.96666667
2020/11/17,17683.75928,18184.46978,27.73333333
2020/11/16,16725.11073,17919.13177,27.5
2020/11/15,15961.34579,17563.17068,27.26666667
2020/11/14,16083.58805,17294.15566,27.03333333
2020/11/13,16316.13726,17116.33413,26.8
2020/11/12,16279.27054,16964.14075,26.56666667
2020/11/11,15687.48025,16732.02066,26.33333333
2020/11/10,15280.16349,16468.04663,26.1
2020/11/9,15326.15685,16260.43031,25.86666667
2020/11/8,15499.08129,16122.00321,25.63333333
2020/11/7,14821.98325,15885.63595,25.4
2020/11/6,15547.05255,15824.07533,25.16666667
2020/11/5,15558.52541,15775.79353,24.93333333
2020/11/4,14132.96094,15477.09669,24.7
2020/11/3,13973.24888,15203.66982,24.46666667
2020/11/2,13576.96848,14907.90594,24.23333333
2020/11/1,13735.00686,14694.65156,24
2020/10/31,13795.52655,14531.17429,23.70967742
2020/10/30,13568.83725,14356.20392,23.41935484
2020/10/29,13443.53152,14190.26348,23.12903226
2020/10/28,13275.48126,14023.93944,22.83870968
2020/10/27,13651.54051,13956.23054,22.5483871
2020/10/26,13065.53603,13794.28609,22.25806452
2020/10/25,13020.81172,13653.65438,21.96774194
2020/10/24,13117.17473,13556.11263,21.67741935
2020/10/23,12929.02218,13442.09618,21.38709677
2020/10/22,12958.53719,13354.17637,21.09677419
2020/10/21,12808.79595,13255.01629,20.80645161
2020/10/20,11910.24211,13010.51189,20.51612903
2020/10/19,11748.37678,12781.03278,20.22580645
2020/10/18,11490.01581,12546.30242,19.93548387
2020/10/17,11368.48474,12332.15375,19.64516129
2020/10/16,11312.66278,12146.79176,19.35483871
2020/10/15,11492.6159,12027.85069,19.06451613
2020/10/14,11426.36748,11918.49011,18.77419355
2020/10/13,11423.48002,11828.48827,18.48387097
2020/10/12,11544.13764,11776.78816,18.19354839
2020/10/11,11376.43511,11703.9967,17.90322581
2020/10/10,11294.99419,11629.6326,17.61290323
2020/10/9,11066.19087,11527.18865,17.32258065
2020/10/8,10898.55184,11412.89105,17.03225806
2020/10/7,10665.25226,11276.95672,16.74193548
2020/10/6,10604.44685,11154.6822,16.4516129
2020/10/5,10784.67082,11087.40741,16.16129032
2020/10/4,10665.69855,11010.73307,15.87096774
2020/10/3,10541.32189,10925.38558,15.58064516
2020/10/2,10566.49438,10860.13264,15.29032258
2020/10/1,10614.30333,10815.4364,15
2020/9/30,10766.81409,10806.59598,14.93333333
2020/9/29,10839.96268,10812.66265,14.86666667
2020/9/28,10702.47283,10792.62814,14.8
2020/9/27,10766.52245,10787.88165,14.73333333
2020/9/26,10739.74258,10779.12909,14.66666667
2020/9/25,10683.39523,10761.72293,14.6
2020/9/24,10731.5324,10756.23375,14.53333333
2020/9/23,10231.05131,10660.74603,14.46666667
2020/9/22,10531.35154,10637.21976,14.4
2020/9/21,10427.87773,10599.15757,14.33333333
2020/9/20,10914.68741,10656.52663,14.26666667
2020/9/19,11076.85089,10732.94923,14.2
2020/9/18,10916.97092,10766.40772,14.13333333
2020/9/17,10934.41967,10796.95534,14.06666667
2020/9/16,10946.92123,10824.22187,14
2020/9/15,10782.9998,10816.72695,13.93333333
2020/9/14,10665.11372,10789.16091,13.86666667
2020/9/13,10315.66641,10703.071,13.8
2020/9/12,10438.37739,10654.94489,13.73333333
2020/9/11,10374.77815,10604.00548,13.66666667
2020/9/10,10334.63865,10555.02969,13.6
2020/9/9,10214.15437,10493.05236,13.53333333
2020/9/8,10112.20637,10423.80764,13.46666667
2020/9/7,10356.44438,10411.55977,13.4
2020/9/6,10257.22974,10383.49977,13.33333333
2020/9/5,10129.78665,10337.37011,13.26666667
2020/9/4,10473.51945,10362.12453,13.2
2020/9/3,10215.66996,10335.49643,13.13333333
2020/9/2,11399.14897,10528.8878,13.06666667
2020/9/1,11921.75492,10782.13637,13
2020/8/31,11655.9987,10941.02043,13.06451613
2020/8/30,11697.79437,11078.61569,13.12903226
2020/8/29,11485.10157,11152.52221,13.19354839
2020/8/28,11496.83022,11215.12367,13.25806452
2020/8/27,11311.2402,11232.5994,13.32258065
2020/8/26,11463.56797,11274.59369,13.38709677
2020/8/25,11361.55482,11290.4048,13.4516129
2020/8/24,11763.76171,11376.46969,13.51612903
2020/8/23,11653.40729,11426.82198,13.58064516
2020/8/22,11681.15793,11473.06488,13.64516129
2020/8/21,11530.91923,11483.58386,13.70967742
2020/8/20,11866.59519,11553.22228,13.77419355
2020/8/19,11732.40557,11585.80106,13.83870968
2020/8/18,11961.9946,11654.19989,13.90322581
2020/8/17,12285.93663,11769.06111,13.96774194
2020/8/16,11892.68092,11791.53744,14.03225806
2020/8/15,11865.38305,11804.96392,14.09677419
2020/8/14,11742.87637,11793.67527,14.16129032
2020/8/13,11763.00914,11788.09961,14.22580645
2020/8/12,11576.81427,11749.68409,14.29032258
2020/8/11,11395.40582,11685.26986,14.35483871
2020/8/10,11867.86649,11718.46925,14.41935484
2020/8/9,11648.08317,11705.67178,14.48387097
2020/8/8,11728.58523,11709.83786,14.5483871
2020/8/7,11583.15927,11686.80539,14.61290323
2020/8/6,11780.28537,11703.80175,14.67741935
2020/8/5,11732.92795,11709.09742,14.74193548
2020/8/4,11194.55461,11615.54418,14.80645161
2020/8/3,11246.25548,11548.40078,14.87096774
2020/8/2,11073.60766,11462.07476,14.93548387
2020/8/1,11800.38987,11523.5866,15
2020/7/31,11334.58547,11489.22276,14.96774194
2020/7/30,11109.23106,11420.13336,14.93548387
2020/7/29,11073.29788,11357.07236,14.90322581
2020/7/28,10895.73396,11273.19265,14.87096774
2020/7/27,10996.5366,11222.89155,14.83870968
2020/7/26,9917.359474,10985.52208,14.80645161
2020/7/25,9686.120716,10749.26729,14.77419355
2020/7/24,9545.046629,10530.31808,14.74193548
2020/7/23,9592.963304,10359.88994,14.70967742
2020/7/22,9518.901022,10206.98286,14.67741935
2020/7/21,9385.174346,10057.56313,14.64516129
2020/7/20,9164.069789,9895.109797,14.61290323
2020/7/19,9207.816996,9770.147469,14.58064516
2020/7/18,9170.802681,9661.17569,14.5483871
2020/7/17,9155.773355,9569.284356,14.51612903
2020/7/16,9137.239203,9490.730692,14.48387097
2020/7/15,9206.764838,9439.100537,14.4516129
2020/7/14,9254.204474,9405.483071,14.41935484
2020/7/13,9247.107825,9376.687571,14.38709677
2020/7/12,9286.726085,9360.330938,14.35483871
2020/7/11,9231.3201,9336.874422,14.32258065
2020/7/10,9278.447734,9326.251388,14.29032258
2020/7/9,9240.366176,9310.635895,14.25806452
2020/7/8,9420.350155,9330.583942,14.22580645
2020/7/7,9252.35518,9316.360531,14.19354839
2020/7/6,9342.540316,9321.120492,14.16129032
2020/7/5,9072.772592,9275.966328,14.12903226
2020/7/4,9127.518467,9248.975808,14.09677419
2020/7/3,9065.577985,9215.630749,14.06451613
2020/7/2,9084.054479,9191.707791,14.03225806
2020/7/1,9225.668161,9197.882404,14
2020/6/30,9145.560607,9188.36935,13.96666667
2020/6/29,9180.159026,9186.876564,13.93333333
2020/6/28,9118.117533,9174.374922,13.9
2020/6/27,9014.224272,9145.256622,13.86666667
2020/6/26,9165.503578,9148.937887,13.83333333
2020/6/25,9254.748296,9168.176143,13.8
2020/6/24,9289.303605,9190.199318,13.76666667
2020/6/23,9614.943606,9267.425552,13.73333333
2020/6/22,9685.845287,9343.501867,13.7
2020/6/21,9289.8938,9333.754946,13.66666667
2020/6/20,9348.977142,9336.522618,13.63333333
2020/6/19,9305.901805,9330.955198,13.6
2020/6/18,9401.552893,9343.791142,13.56666667
2020/6/17,9463.405493,9365.539206,13.53333333
2020/6/16,9520.484681,9393.71111,13.5
2020/6/15,9421.65218,9398.791305,13.46666667
2020/6/14,9352.845602,9390.437541,13.43333333
2020/6/13,9463.820529,9403.779902,13.4
2020/6/12,9460.375485,9414.070008,13.36666667
2020/6/11,9314.37816,9395.944218,13.33333333
2020/6/10,9864.561413,9481.147344,13.3
2020/6/9,9769.869088,9533.642207,13.26666667
2020/6/8,9773.301577,9577.216638,13.23333333
2020/6/7,9742.573822,9607.28158,13.2
2020/6/6,9662.323105,9617.28913,13.16666667
2020/6/5,9641.917175,9621.766956,13.13333333
2020/6/4,9803.990306,9654.898475,13.1
2020/6/3,9652.629014,9654.485845,13.06666667
2020/6/2,9538.727853,9633.438938,13.03333333
2020/6/1,10177.77035,9732.408285,13
2020/5/31,9449.860914,9681.036036,13.25806452
2020/5/30,9693.552427,9683.311743,13.51612903
2020/5/29,9418.13384,9635.097579,13.77419355
2020/5/28,9536.159369,9617.108814,14.03225806
2020/5/27,9165.144674,9534.933516,14.29032258
2020/5/26,8850.3542,9410.464549,14.5483871
2020/5/25,8897.213209,9317.146124,14.80645161
2020/5/24,8791.793685,9221.627498,15.06451613
2020/5/23,9180.527997,9214.154862,15.32258065
2020/5/22,9160.70542,9204.436781,15.58064516
2020/5/21,9073.693079,9180.665199,15.83870968
2020/5/20,9524.434064,9243.168629,16.09677419
2020/5/19,9761.178765,9337.35229,16.35483871
2020/5/18,9733.739137,9409.422626,16.61290323
2020/5/17,9667.578397,9456.360039,16.87096774
2020/5/16,9380.484219,9442.564435,17.12903226
2020/5/15,9293.972171,9415.54766,17.38709677
2020/5/14,9772.561576,9480.459281,17.64516129
2020/5/13,9302.896541,9448.175147,17.90322581
2020/5/12,8792.063768,9328.882169,18.16129032
2020/5/11,8593.856494,9195.241137,18.41935484
2020/5/10,8745.152545,9113.406847,18.67741935
2020/5/9,9570.005988,9196.424873,18.93548387
2020/5/8,9822.885629,9310.326829,19.19354839
2020/5/7,9968.105282,9429.922911,19.4516129
2020/5/6,9198.252701,9387.801055,19.70967742
2020/5/5,8967.997704,9311.473173,19.96774194
2020/5/4,8883.306781,9233.624738,20.22580645
2020/5/3,8894.362675,9171.940726,20.48387097
2020/5/2,8974.922892,9136.119302,20.74193548
2020/5/1,8832.981251,9081.003293,21
2020/4/30,8607.329832,8994.880845,20.83333333
2020/4/29,8759.78919,8952.136908,20.66666667
2020/4/28,7754.222426,8734.334275,20.5
2020/4/27,7766.689761,8558.398909,20.33333333
2020/4/26,7665.828318,8396.113347,20.16666667
2020/4/25,7535.263897,8239.595265,20
2020/4/24,7497.353393,8104.642197,19.83333333
2020/4/23,7464.891127,7988.323821,19.66666667
2020/4/22,7106.551177,7828.001522,19.5
2020/4/21,6851.005362,7650.365857,19.33333333
2020/4/20,6856.785953,7506.078601,19.16666667
2020/4/19,7133.148679,7438.273161,19
2020/4/18,7233.157423,7400.97939,18.83333333
2020/4/17,7034.540358,7334.354112,18.66666667
2020/4/16,7088.799492,7289.707817,18.5
2020/4/15,6637.791816,7171.177635,18.33333333
2020/4/14,6856.179094,7113.905173,18.16666667
2020/4/13,6837.42254,7063.635604,18
2020/4/12,6977.230636,7047.925609,17.83333333
2020/4/11,6869.586552,7015.500326,17.66666667
2020/4/10,6859.833737,6987.19731,17.5
2020/4/9,7293.58436,7042.904046,17.33333333
2020/4/8,7352.328771,7099.163087,17.16666667
2020/4/7,7198.770192,7117.27347,17
2020/4/6,7279.161792,7146.70771,16.83333333
2020/4/5,6789.732165,7081.803066,16.66666667
2020/4/4,6847.730055,7039.244336,16.5
2020/4/3,6733.747735,6983.6995,16.33333333
2020/4/2,6807.465142,6951.656889,16.16666667
2020/4/1,6598.287015,6887.407821,16
2020/3/31,6431.262413,6804.472292,16.12903226
2020/3/30,6424.078447,6735.309775,16.25806452
2020/3/29,5917.297073,6586.580193,16.38709677
2020/3/28,6239.838832,6523.536309,16.51612903
2020/3/27,6377.749564,6497.029628,16.64516129
2020/3/26,6736.291779,6540.531837,16.77419355
2020/3/25,6681.336594,6566.132702,16.90322581
2020/3/24,6736.044984,6597.025844,17.03225806
2020/3/23,6467.459038,6573.468243,17.16129032
2020/3/22,5843.158786,6440.684706,17.29032258
2020/3/21,6149.798351,6387.796277,17.41935484
2020/3/20,6192.309975,6352.253313,17.5483871
2020/3/19,6160.004718,6317.299023,17.67741935
2020/3/18,5365.581534,6144.25948,17.80645161
2020/3/17,5362.320407,6002.088739,17.93548387
2020/3/16,5022.578106,5823.995897,18.06451613
2020/3/15,5381.745247,5743.586688,18.19354839
2020/3/14,5212.979298,5647.112617,18.32258065
2020/3/13,5518.647281,5623.755283,18.4516129
2020/3/12,4724.392684,5460.234811,18.58064516
2020/3/11,7931.347543,5909.528035,18.70967742
2020/3/10,7900.821326,6271.58136,18.83870968
2020/3/9,7915.672115,6570.506952,18.96774194
2020/3/8,8042.736084,6838.184976,19.09677419
2020/3/7,8898.942078,7212.868086,19.22580645
2020/3/6,9129.266628,7561.304184,19.35483871
2020/3/5,9051.139212,7832.18328,19.48387097
2020/3/4,8749.500222,7998.968179,19.61290323
2020/3/3,8772.476037,8139.605971,19.74193548
2020/3/2,8900.06855,8277.871895,19.87096774
2020/3/1,8557.504358,8328.714161,20
2020/2/29,8569.467785,8372.487547,19.79310345
2020/2/28,8731.610771,8437.782679,19.5862069
2020/2/27,8775.595016,8499.203104,19.37931034
2020/2/26,8829.543593,8559.265011,19.17241379
2020/2/25,9358.38862,8704.560212,18.96551724
2020/2/24,9664.370232,8879.071125,18.75862069
2020/2/23,9923.65932,9068.996251,18.55172414
2020/2/22,9667.521623,9177.819046,18.34482759
2020/2/21,9683.453206,9269.75253,18.13793103
2020/2/20,9612.392632,9332.05073,17.93103448
2020/2/19,9621.766806,9384.72638,17.72413793
2020/2/18,10144.8965,9522.939129,17.51724138
2020/2/17,9711.996028,9557.313111,17.31034483
2020/2/16,9969.23568,9632.208124,17.10344828
2020/2/15,9903.077897,9681.457173,16.89655172
2020/2/14,10327.51233,9798.921747,16.68965517
2020/2/13,10225.41526,9876.466022,16.48275862
2020/2/12,10327.55459,9958.482125,16.27586207
2020/2/11,10229.7009,10007.79463,16.06896552
2020/2/10,9869.436912,9982.638681,15.86206897
2020/2/9,10128.75028,10009.20443,15.65517241
2020/2/8,9899.911944,9989.333066,15.44827586
2020/2/7,9820.295542,9958.598971,15.24137931
2020/2/6,9754.078412,9921.413415,15.03448276
2020/2/5,9602.309743,9863.394565,14.82758621
2020/2/4,9187.070016,9740.426465,14.62068966
2020/2/3,9302.362658,9660.7785,14.4137931
2020/2/2,9339.574889,9602.377844,14.20689655
2020/2/1,9386.105652,9563.055627,14
2020/1/31,9336.132885,9521.796947,13.96774194
2020/1/30,9503.268,9518.428047,13.93548387
2020/1/29,9304.918064,9479.60805,13.90322581
2020/1/28,9334.836393,9453.285931,13.87096774
2020/1/27,8895.603628,9351.889148,13.83870968
2020/1/26,8591.002876,9213.54619,13.80645161
2020/1/25,8366.208771,9059.484841,13.77419355
2020/1/24,8440.287026,8946.90342,13.74193548
2020/1/23,8391.607957,8845.940609,13.70967742
2020/1/22,8672.801079,8814.460694,13.67741935
2020/1/21,8747.38185,8802.264541,13.64516129
2020/1/20,8639.19622,8772.615755,13.61290323
2020/1/19,8697.342225,8758.929659,13.58064516
2020/1/18,8929.544857,8789.950604,13.5483871
2020/1/17,8921.648281,8813.895636,13.51612903
2020/1/16,8722.037088,8797.194082,13.48387097
2020/1/15,8807.632434,8799.091964,13.4516129
2020/1/14,8838.564862,8806.268855,13.41935484
2020/1/13,8116.96951,8680.941701,13.38709677
2020/1/12,8164.590608,8587.059684,13.35483871
2020/1/11,8024.791559,8484.829116,13.32258065
2020/1/10,8160.413567,8425.844471,13.29032258
2020/1/9,7829.06324,8317.338792,13.25806452
2020/1/8,8055.759827,8269.77898,13.22580645
2020/1/7,8155.216395,8248.949419,13.19354839
2020/1/6,7764.21795,8160.816425,13.16129032
2020/1/5,7352.362745,8013.824847,13.12903226
2020/1/4,7358.491964,7894.673414,13.09677419
2020/1/3,7317.184074,7789.675352,13.06451613
2020/1/2,6968.274896,7640.329814,13.03225806
2020/1/1,7213.918462,7562.800478,13
2019/12/31,7202.624251,7497.313891,12.93548387
2019/12/30,7245.988923,7451.618442,12.87096774
2019/12/29,7386.37606,7439.756191,12.80645161
2019/12/28,7312.04457,7416.535896,12.74193548
2019/12/27,7246.422425,7385.606174,12.67741935
2019/12/26,7211.341194,7353.921632,12.61290323
2019/12/25,7205.380688,7326.914188,12.5483871
2019/12/24,7240.620333,7311.224396,12.48387097
2019/12/23,7329.609334,7314.567112,12.41935484
2019/12/22,7482.961456,7345.184266,12.35483871
2019/12/21,7138.888884,7307.676014,12.29032258
2019/12/20,7185.155244,7285.399511,12.22580645
2019/12/19,7150.376098,7260.849799,12.16129032
2019/12/18,7275.754884,7263.559815,12.09677419
2019/12/17,6624.129258,7147.299713,12.03225806
2019/12/16,6902.888388,7102.861291,11.96774194
2019/12/15,7120.922418,7106.145132,11.90322581
2019/12/14,7078.955219,7101.201511,11.83870968
2019/12/13,7255.126877,7129.187942,11.77419355
2019/12/12,7202.460793,7142.510278,11.70967742
2019/12/11,7199.716155,7152.911347,11.64516129
2019/12/10,7233.814525,7167.621015,11.58064516
2019/12/9,7350.418118,7200.856852,11.51612903
2019/12/8,7516.676668,7258.278637,11.4516129
2019/12/7,7496.125958,7301.523604,11.38709677
2019/12/6,7532.610987,7343.539492,11.32258065
2019/12/5,7386.510063,7351.352323,11.25806452
2019/12/4,7216.456163,7326.825749,11.19354839
2019/12/3,7300.208311,7321.986215,11.12903226
2019/12/2,7315.108657,7320.73575,11.06451613
2019/12/1,7417.184162,7338.271825,11
2019/11/30,7548.613483,7376.515762,11.03333333
2019/11/29,7740.415549,7442.67936,11.06666667
2019/11/28,7442.795358,7442.700451,11.1
2019/11/27,7502.033156,7453.488215,11.13333333
2019/11/26,7169.264738,7401.811219,11.16666667
2019/11/25,7133.946458,7353.108535,11.2
2019/11/24,6932.313157,7276.600285,11.23333333
2019/11/23,7316.797515,7283.908872,11.26666667
2019/11/22,7290.351828,7285.080319,11.3
2019/11/21,7631.016803,7347.977861,11.33333333
2019/11/20,8097.187492,7484.197794,11.36666667
2019/11/19,8134.76958,7602.483573,11.4
2019/11/18,8211.789693,7713.266504,11.43333333
2019/11/17,8503.049435,7856.863401,11.46666667
2019/11/16,8497.411045,7973.326609,11.5
2019/11/15,8474.539002,8064.456135,11.53333333
2019/11/14,8662.422431,8173.17728,11.56666667
2019/11/13,8785.801623,8284.563524,11.6
